Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
245571_at			4	8419799, 8419799	AT4G14695	827120	14671022, 15010618	GO:0005739: mitochondrion, GO:0009507: chloroplast	
249860_at			5	-7639318, -7639852	AT5G22860	832349	16895613, 17581762	GO:0005576: extracellular region, GO:0008233: peptidase activity, GO:0009507: chloroplast	
249937_at			5	7446974	AT5G22470	832308	16504176, 17587307	GO:0003950: NAD+ ADP-ribosyltransferase activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006471: protein ADP-ribosylation	
249053_at			5	-17910557	AT5G44440	834471	15047898, 15272001, 17478635	GO:0009055: electron transfer activity, GO:0009507: chloroplast	
258362_at			3	-4761432	AT3G14280	820648	18650403	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
253776_at	AAC3, ATAAC3	Encodes a mitochondrial ADP/ATP carrier protein. Shown in heterologous systems to be located in the plasma membrane. Has comparable affinity for ADP and ATP (in E.coli)., Encodes a mitochondrial ADP/ATP carrier protein. Shown in heterologous systems to be located in the plasma membrane. Has comparable affinity for ADP and ATP (in E.coli).	4, 4	-14041288	AT4G28390	828955	12084057, 14671022, 15003237, 16055441, 16618929, 17085506, 17432890, 17660356, 18296626, 18650403	GO:0005471: ATP:ADP antiporter activity, GO:0005471: ATP:ADP antiporter activity, GO:0005739: mitochondrion, GO:0005739: mitochondrion, GO:0005743: mitochondrial inner membrane, GO:0006810: transport, GO:0006839: mitochondrial transport, GO:0009627: systemic acquired resistance, GO:0009941: chloroplast envelope, GO:0015865: purine nucleotide transport, GO:0016020: membrane, GO:0034976: response to endoplasmic reticulum stress	
247154_at	HSL2		5	26292372	AT5G65710	836700	12972053, 16146321, 18192438, 18660431, 18809915, 18923020, 19704449, 20179141, 21431781, 21628627, 22301980, 23327667	GO:0004674: protein serine/threonine kinase activity, GO:0005524: ATP binding, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0007169: transmembrane receptor protein tyrosine kinase signaling pathway, GO:0010102: lateral root morphogenesis, GO:0010468: regulation of gene expression, GO:0016301: kinase activity	
260025_at			1	-10546591, -10546594	AT1G30070	839886	15610345, 17085506, 17888165, 18650403, 18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0006457: protein folding, GO:0008150: biological_process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide	
254402_at			4	-11339048	AT4G21310	827879		GO:0003674: molecular_function, GO:0008150: biological_process	
246214_at								GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005739: mitochondrion, GO:0006984: ER-nucleus signaling pathway, GO:0009407: toxin catabolic process, GO:0009408: response to heat, GO:0009414: response to water deprivation, GO:0009737: response to abscisic acid, GO:0010583: response to cyclopentenone, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0034976: response to endoplasmic reticulum stress, GO:0042538: hyperosmotic salinity response, GO:0045892: negative regulation of transcription, DNA-templated	
258939_at			3	-3091043, -3091043	AT3G10020	820163	15215506, 17085506, 17888165, 18614705, 18805951, 20097791	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0006979: response to oxidative stress, GO:0009061: anaerobic respiration, GO:0009061: anaerobic respiration	
259150_at			3	-3195314	AT3G10320	820194	16603662, 18650403	GO:0005576: extracellular region, GO:0010260: animal organ senescence	
246389_at	AAP3, ATAAP3	Amino acid permease which transports basic amino acids., Amino acid permease which transports basic amino acids.	1, 1	-29074888	AT1G77380	844074	10359089, 7608199, 12148530, 15047898, 15272873, 15361141, 16539732, 16673935, 17061125, 22645574, 23194341	GO:0005886: plasma membrane, GO:0006612: protein targeting to membrane, GO:0006820: anion transport, GO:0006862: nucleotide transport, GO:0006865: amino acid transport, GO:0006888: ER to Golgi vesicle-mediated transport, GO:0010363: regulation of plant-type hypersensitive response, GO:0015171: amino acid transmembrane transporter activity, GO:0015696: ammonium transport, GO:0015802: basic amino acid transport, GO:0015802: basic amino acid transport, GO:0016020: membrane, GO:0043069: negative regulation of programmed cell death, GO:0043090: amino acid import, GO:0043269: regulation of ion transport	
261655_at			1	323027	AT1G01940	839309	15051864, 15047905, 18055584, 18650403, 20736450	GO:0003755: peptidyl-prolyl cis-trans isomerase activity, GO:0005634: nucleus, GO:0006457: protein folding	
261838_at	Hsp70b		1	-5502206	AT1G16030	838174	11782485, 11402207, 14973164, 15908592, 16081496, 16258017, 16679420, 17059409, 17028149, 17085506, 18065690, 18189342, 18633119, 18783601, 18775970, 18831797, 20113313, 21835493	GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009507: chloroplast, GO:0009615: response to virus, GO:0009644: response to high light intensity, GO:0010286: heat acclimation, GO:0016020: membrane, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide	03040: Spliceosome, 04141: Protein processing in endoplasmic reticulum, 04144: Endocytosis
267493_at	ATOFP2, OFP2		2, 2	12956561	AT2G30400	817591	12912986, 15781858, 17461792, 21886836	GO:0005634: nucleus, GO:0009407: toxin catabolic process, GO:0010583: response to cyclopentenone, GO:0045892: negative regulation of transcription, DNA-templated, GO:0048513: animal organ development	
257186_at			3	4222914	AT3G13130	820501	16648215	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast	
255900_at			1	-6135803	AT1G17830	838361	18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
251975_at	AtCDC48B		3	19723351	AT3G53230	824489	12427991, 15047901, 15235117, 16502469, 16489130, 16679420, 17329565, 17888165, 18433157, 18660433, 18650403, 18822296, 18775970, 18854047, 23027663	GO:0005515: protein binding, GO:0005524: ATP binding, GO:0005654: nucleoplasm, GO:0005730: nucleolus, GO:0005794: Golgi apparatus, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0045732: positive regulation of protein catabolic process, GO:0046686: response to cadmium ion	04141: Protein processing in endoplasmic reticulum
253999_at	ACCS7, ACS7, ATACS7	Member of a family of proteins in Arabidopsis that encode 1-Amino-cyclopropane-1-carboxylate synthase, an enzyme involved in ethylene biosynthesis. Not expressed in response to IAA., Member of a family of proteins in Arabidopsis that encode 1-Amino-cyclopropane-1-carboxylate synthase, an enzyme involved in ethylene biosynthesis. Not expressed in response to IAA., Member of a family of proteins in Arabidopsis that encode 1-Amino-cyclopropane-1-carboxylate synthase, an enzyme involved in ethylene biosynthesis. Not expressed in response to IAA.	4, 4, 4	13275307	AT4G26200	828726	12481097, 12968022, 14983000, 15282545, 15699063, 15772289, 17194768, 18502977, 18452589, 16028113, 19752216, 20511490, 21765163, 22339729	GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0006865: amino acid transport, GO:0009693: ethylene biosynthetic process, GO:0009693: ethylene biosynthetic process, GO:0009693: ethylene biosynthetic process, GO:0016847: 1-aminocyclopropane-1-carboxylate synthase activity, GO:0016847: 1-aminocyclopropane-1-carboxylate synthase activity, GO:0042802: identical protein binding	00270: Cysteine and methionine metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
253540_at			4	-15320297	AT4G31615	829289		GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
245627_at	AtGolS2, GolS2		1, 1	21207537	AT1G56600	842114	11846875, 12795706, 15047901, 15247402, 15610345, 15713015, 16121258, 16500996, 16673935, 16864593, 17059409, 17085508, 18230142, 18502973, 18599647, 18552202, 18793471, 19502356, 19955262, 19568949, 22505693	GO:0005634: nucleus, GO:0006012: galactose metabolic process, GO:0006979: response to oxidative stress, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0016051: carbohydrate biosynthetic process, GO:0016757: transferase activity, transferring glycosyl groups, GO:0016758: transferase activity, transferring hexosyl groups, GO:0047216: inositol 3-alpha-galactosyltransferase activity	
266037_at	RIPK		2	-2287238	AT2G05940	815147	12609040, 15181213, 15235117, 15824099, 15598806, 16258017, 16824183, 17181774, 17587374, 18650403, 21477822, 21320696, 22504181	GO:0000165: MAPK cascade, GO:0004674: protein serine/threonine kinase activity, GO:0005886: plasma membrane, GO:0006499: N-terminal protein myristoylation, GO:0006612: protein targeting to membrane, GO:0007154: cell communication, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009611: response to wounding, GO:0009625: response to insect, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0009738: abscisic acid-activated signaling pathway, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009863: salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0009963: positive regulation of flavonoid biosynthetic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0016036: cellular response to phosphate starvation, GO:0016301: kinase activity, GO:0019375: galactolipid biosynthetic process, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0031348: negative regulation of defense response, GO:0042538: hyperosmotic salinity response, GO:0042631: cellular response to water deprivation, GO:0042742: defense response to bacterium, GO:0043069: negative regulation of programmed cell death, GO:0045087: innate immune response, GO:0050832: defense response to fungus	
261768_at	ATGA3OX1, GA3OX1, GA4	Involved in later steps of the gibberellic acid biosynthetic pathway. Activated by AGAMOUS in a cal-1, ap1-1 background. Deletion of 208 bp from -1016 to -809  (&#916;-808) resulted in loss of GA-negative feedback (this sequence, which contains a 43-bp sequence GNFEI, was shown to be sufficient for GA-negative feedback)., Involved in later steps of the gibberellic acid biosynthetic pathway. Activated by AGAMOUS in a cal-1, ap1-1 background. Deletion of 208 bp from -1016 to -809  (&#916;-808) resulted in loss of GA-negative feedback (this sequence, which contains a 43-bp sequence GNFEI, was shown to be sufficient for GA-negative feedback)., Involved in later steps of the gibberellic acid biosynthetic pathway. Activated by AGAMOUS in a cal-1, ap1-1 background. Deletion of 208 bp from -1016 to -809  (&#916;-808) resulted in loss of GA-negative feedback (this sequence, which contains a 43-bp sequence GNFEI, was shown to be sufficient for GA-negative feedback).	1, 1, 1	-5344478	AT1G15550	838125	10517835, 10330476, 9836749, 9701576, 9625708, 9490740, 9286112, 9276956, 8756507, 8919908, 7756830, 2236013, 11717468, 11449051, 12232414, 12232124, 11737781, 14729916, 15181202, 15634696, 15923331, 15967779, 15927942, 16045477, 16460513, 16543410, 16815952, 16740147, 17010113, 17289793, 17277098, 17449805, 17521606, 17933900, 18310462, 18487351, 18650403, 19074625, 17644628, 19874540, 20008096, 20430474, 20872270, 21056641, 21217124, 22128331, 22282534, 22549837	GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0008134: transcription factor binding, GO:0009639: response to red or far red light, GO:0009686: gibberellin biosynthetic process, GO:0009686: gibberellin biosynthetic process, GO:0009739: response to gibberellin, GO:0009740: gibberellic acid mediated signaling pathway, GO:0010114: response to red light, GO:0016707: gibberellin 3-beta-dioxygenase activity, GO:0016707: gibberellin 3-beta-dioxygenase activity, GO:0016707: gibberellin 3-beta-dioxygenase activity	00904: Diterpenoid biosynthesis, 01110: Biosynthesis of secondary metabolites
260400_at			1	26309628	AT1G69860	843322	16460505, 17481610, 20501909	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0006857: oligopeptide transport, GO:0006863: purine nucleobase transport, GO:0016020: membrane	
261077_at	AIP1, AtAIP1, HAI2, HON		1, 1, 1, 1	-2280835	AT1G07430	837255	12432076, 12970481, 14982972, 15086800, 15047901, 15130549, 16339800, 17003050, 17158582, 17316173, 17304219, 17376162, 17461784, 17888165, 18162593, 18441212, 19021904, 19880399, 22404835, 22829320	GO:0004722: protein serine/threonine phosphatase activity, GO:0005886: plasma membrane, GO:0009738: abscisic acid-activated signaling pathway, GO:0009788: negative regulation of abscisic acid-activated signaling pathway, GO:0009939: positive regulation of gibberellic acid mediated signaling pathway, GO:0010030: positive regulation of seed germination, GO:0048838: release of seed from dormancy, GO:1902039: negative regulation of seed dormancy process	04075: Plant hormone signal transduction
245734_at			1	27628939	AT1G73480	843683	15247402, 16434153, 16415209, 18218973, 18441212, 18650403, 18775970, 23148892	GO:0005737: cytoplasm, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009737: response to abscisic acid, GO:0016787: hydrolase activity, GO:0042538: hyperosmotic salinity response	
259058_at	CYP89A9	member of CYP89A	3	-824552	AT3G03470	821250	15047901, 15489280, 16489130, 16911220, 18334669, 18650403, 20736450	GO:0019825: oxygen binding	
264940_at	AtGolS4, GolS4		1, 1	-22278975	AT1G60470	842342	11846875, 12172015, 15247402, 15341633, 15610345, 16463051, 16630346, 18502973, 18643985, 20226671	GO:0005634: nucleus, GO:0006979: response to oxidative stress, GO:0016051: carbohydrate biosynthetic process, GO:0016757: transferase activity, transferring glycosyl groups, GO:0016758: transferase activity, transferring hexosyl groups	
264255_at	At-SR30, ATSRP30, ATSRP30.1, ATSRP30.2, SR30	Encodes a serine-arginine rich RNA binding protein involved in regulation of splicing (including splicing of itself). Exists as 3 alternative spliced forms that are differentially expressed., Encodes a serine-arginine rich RNA binding protein involved in regulation of splicing (including splicing of itself). Exists as 3 alternative spliced forms that are differentially expressed., Encodes a serine-arginine rich RNA binding protein involved in regulation of splicing (including splicing of itself). Exists as 3 alternative spliced forms that are differentially expressed., Encodes a serine-arginine rich RNA binding protein involved in regulation of splicing (including splicing of itself). Exists as 3 alternative spliced forms that are differentially expressed., Encodes a serine-arginine rich RNA binding protein involved in regulation of splicing (including splicing of itself). Exists as 3 alternative spliced forms that are differentially expressed.	1, 1, 1, 1, 1	-2942564, -2942564	AT1G09140	837433	10215626, 15034145, 15047901, 15270675, 15452276, 16520337, 16839183, 17556373, 18650403, 18775970, 20736450, 20884799, 21935421, 23132568	GO:0000398: mRNA splicing, via spliceosome, GO:0003723: RNA binding, GO:0003729: mRNA binding, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005681: spliceosomal complex, GO:0006376: mRNA splice site selection, GO:0016607: nuclear speck, GO:0035061: interchromatin granule, GO:0048024: regulation of mRNA splicing, via spliceosome	03040: Spliceosome
256861_at	AtBAM1, BAM1, BMY7, TR-BAMY	Encodes a chloroplast beta-amylase. Is necessary for leaf starch breakdown in the absence of BAM3., Encodes a chloroplast beta-amylase. Is necessary for leaf starch breakdown in the absence of BAM3., Encodes a chloroplast beta-amylase. Is necessary for leaf starch breakdown in the absence of BAM3., Encodes a chloroplast beta-amylase. Is necessary for leaf starch breakdown in the absence of BAM3.	3, 3, 3, 3	8641569	AT3G23920	821975	12535340, 15347792, 16297066, 16698902, 18433157, 18390594, 18650403, 18775970, 19502356, 19664588, 20546137, 20876336, 22789914	GO:0005634: nucleus, GO:0005829: cytosol, GO:0005983: starch catabolic process, GO:0009414: response to water deprivation, GO:0009507: chloroplast, GO:0016161: beta-amylase activity, GO:0016161: beta-amylase activity	
246727_at			5	10024813	AT5G28010	832871	12952558, 18650403, 18775970, 20736450	GO:0003674: molecular_function, GO:0005737: cytoplasm	
262607_at			1	4794756, 4794756, 4794756	AT1G13990	837959	12753585, 14576160, 14617064, 16776300, 18567827, 18650403, 20736450	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast, GO:0009646: response to absence of light	
247447_at			5	25197494	AT5G62730	836394	20501909	GO:0005215: transporter activity, GO:0005886: plasma membrane, GO:0006857: oligopeptide transport, GO:0016020: membrane	
253453_at			4	-15406439, -15406440	AT4G31860	829315	12068129, 12857845, 12912986, 14973164, 15130549, 16911220, 18053238, 18650403, 18775970, 19021904	GO:0004722: protein serine/threonine phosphatase activity, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0009610: response to symbiotic fungus, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0042631: cellular response to water deprivation	
249147_at	c-NAD-MDH2		5	17390433	AT5G43330	834351	14595688, 14682612, 15276449, 15799777, 15998247, 16247729, 16242667, 16972165, 17551672, 18650403, 18811951, 18775970, 20118269, 20876337, 21798377, 22104211	GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0016615: malate dehydrogenase activity, GO:0048046: apoplast	00020: Citrate cycle (TCA cycle), 00620: Pyruvate metabolism, 00630: Glyoxylate and dicarboxylate metabolism, 00710: Carbon fixation in photosynthetic organisms, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
263490_at	MAX2, ORE9, PPS	The mutations at  MAX2 cause increased hypocotyl and petiole elongation in  light-grown seedlings. Positional cloning identifies MAX2  as a member of the F-box leucine-rich repeat family of  proteins. MAX2 is identical to ORE9, a proposed regulator  of leaf senescence. Involved in positive regulation of light responses., The mutations at  MAX2 cause increased hypocotyl and petiole elongation in  light-grown seedlings. Positional cloning identifies MAX2  as a member of the F-box leucine-rich repeat family of  proteins. MAX2 is identical to ORE9, a proposed regulator  of leaf senescence. Involved in positive regulation of light responses., The mutations at  MAX2 cause increased hypocotyl and petiole elongation in  light-grown seedlings. Positional cloning identifies MAX2  as a member of the F-box leucine-rich repeat family of  proteins. MAX2 is identical to ORE9, a proposed regulator  of leaf senescence. Involved in positive regulation of light responses.	2, 2, 2	17756140	AT2G42620	818862	9351240, 11874909, 11487692, 15659436, 15737939, 16546078, 16980559, 17346265, 17435248, 17895586, 17951458, 19897913, 20154098, 20667910, 19843258, 21119045, 21307387, 21555559, 22019642, 22195591, 22357928, 22827937, 22916167, 23142794, 23204501	GO:0000151: ubiquitin ligase complex, GO:0004842: ubiquitin-protein transferase activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006511: ubiquitin-dependent protein catabolic process, GO:0007568: aging, GO:0009414: response to water deprivation, GO:0009416: response to light stimulus, GO:0009616: virus induced gene silencing, GO:0009926: auxin polar transport, GO:0009934: regulation of meristem structural organization, GO:0010016: shoot system morphogenesis, GO:0010050: vegetative phase change, GO:0010187: negative regulation of seed germination, GO:0016567: protein ubiquitination, GO:0019005: SCF ubiquitin ligase complex, GO:0042335: cuticle development, GO:1902584: positive regulation of response to water deprivation	
257814_at	AtFaTA, FaTA	Encodes a FatA acyl-ACP thioesterase, Encodes a FatA acyl-ACP thioesterase	3, 3	-9146271	AT3G25110	822102	12368493, 12671095, 12777046, 14576160, 14671017, 15047898, 15596101, 17072561, 20135119, 22002626, 22312320	GO:0000036: acyl carrier activity, GO:0006633: fatty acid biosynthetic process, GO:0006633: fatty acid biosynthetic process, GO:0009507: chloroplast, GO:0016297: acyl-[acyl-carrier-protein] hydrolase activity	00061: Fatty acid biosynthesis
245703_at			5	1234883	AT5G04380	830317	14617060, 15565108, 16502469	GO:0005575: cellular_component, GO:0046686: response to cadmium ion	
267168_at	AKR4C9, ChlAKR		2, 2	15834883, 15834867	AT2G37770	818354	12535341, 12609051, 15235117, 15584951, 15824099, 16262716, 16648215, 16941220, 18650403, 18783601, 19616008, 21169366	GO:0004033: aldo-keto reductase (NADP) activity, GO:0005737: cytoplasm, GO:0008106: alcohol dehydrogenase (NADP+) activity, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009507: chloroplast, GO:0009651: response to salt stress, GO:0016229: steroid dehydrogenase activity, GO:0055114: oxidation-reduction process, GO:0070401: NADP+ binding	
251078_at			5	-377231	AT5G01990	830729	12446138, 16673935, 17217541, 18667720, 23091477	GO:0009672: auxin:proton symporter activity, GO:0009926: auxin polar transport	
255644_at			4	-362169	AT4G00870	827990	11118137, 12679534, 12897250, 14576160, 14600211, 15010618, 21889054	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
254878_at	AT-HSFB2B, HSF7, HSFB2B	member of Heat Stress Transcription Factor (Hsf) family, member of Heat Stress Transcription Factor (Hsf) family, member of Heat Stress Transcription Factor (Hsf) family	4, 4, 4	7042630	AT4G11660	826771	11118137, 14655047, 16183842, 17085506, 17722694, 18783601, 19529832, 19945192, 21908690, 22571635	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0010200: response to chitin, GO:0042542: response to hydrogen peroxide, GO:0045892: negative regulation of transcription, DNA-templated	
267181_at	AKR4C8		2	15831862, 15831854, 15831854, 15831854, 15831862	AT2G37760	818353	14722088, 15010611, 15319476, 15341629, 15824099, 16502469, 16766691, 18650403, 18775970, 19616008	GO:0004033: aldo-keto reductase (NADP) activity, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0016229: steroid dehydrogenase activity, GO:0046482: para-aminobenzoic acid metabolic process, GO:0046686: response to cadmium ion, GO:0055114: oxidation-reduction process, GO:0070401: NADP+ binding	
265214_at	AtPFA-DSP1, PFA-DSP1		1, 1	1425593, 1425601	AT1G05000	839348	12068129, 17085508, 18156295, 18650403, 21333657, 21409566	GO:0004721: phosphoprotein phosphatase activity, GO:0005737: cytoplasm, GO:0016791: phosphatase activity, GO:0043407: negative regulation of MAP kinase activity	
264217_at	AtPUB19, PUB19		1, 1	22198403	AT1G60190	842314	12432076, 12481097, 12946625, 14690509, 16920872, 17337630, 19014467, 20736450, 21502661, 21815976, 22829319	GO:0005634: nucleus, GO:0010029: regulation of seed germination	
263988_at	AGL5, SHP2	AGAMOUS [AG]-like MADS box protein (AGL5) involved in fruit development (valve margin and dehiscence zone differentiation). A putative direct target of AG. SHP2 has been shown to be a downstream gene of the complex formed by AG and SEP proteins (SEP4 alone does not form a functional complex with AG)., AGAMOUS [AG]-like MADS box protein (AGL5) involved in fruit development (valve margin and dehiscence zone differentiation). A putative direct target of AG. SHP2 has been shown to be a downstream gene of the complex formed by AG and SEP proteins (SEP4 alone does not form a functional complex with AG).	2, 2	17820255, 17820255	AT2G42830	818883	10908873, 10783890, 7647563, 1672119, 11118137, 12837945, 14555696, 15371526, 16111944, 16515858, 17693535, 18657234, 18317776, 19900437, 19880793, 20581305, 20736450, 20041269, 21282328, 21533201, 23173897	GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0010093: specification of floral organ identity, GO:0048440: carpel development, GO:0048440: carpel development, GO:0048441: petal development, GO:0048443: stamen development, GO:0048481: plant ovule development, GO:0048481: plant ovule development	
260841_at			1	-10202536	AT1G29195	839794		GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast	
263179_at			1	1716022, 1714950, 1714950, 1715780, 1714950	AT1G05710	837078	12679534, 14600211, 15194820, 17194768, 17227549, 17587374, 18192438, 18650403	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0009723: response to ethylene	
249376_at			5	-16280283	AT5G40645	834064	15563621, 16648215, 18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0010167: response to nitrate	
248236_at	AtENODL1, ENODL1		5, 5	-21869864	AT5G53870	835468	12068095, 12177459, 12805595, 12805588, 15047901, 16299181, 16500996, 17293437, 18441212, 19897921, 20226671	GO:0005507: copper ion binding, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0031225: anchored component of membrane	
253519_at	AtNRX2, NRX2		4, 4	-15176455, -15176455	AT4G31240	829251	17031546, 17085508, 17873090	GO:0005634: nucleus, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0045892: negative regulation of transcription, DNA-templated	
246018_at			5	3377663, 3377663	AT5G10695	830934	15489280, 16183833, 17122072, 17085506, 17888165, 18252252, 18650403, 18805951, 18775970	GO:0005576: extracellular region, GO:0005739: mitochondrion, GO:0006612: protein targeting to membrane, GO:0008150: biological_process, GO:0010286: heat acclimation, GO:0010363: regulation of plant-type hypersensitive response, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0043069: negative regulation of programmed cell death	
265989_at	LRL1	Encodes a basic helix-loop-helix (bHLH) protein that regulates root hair development.  One of the three Arabidopsis homologs of the Lotus japonicus ROOTHAIRLESS1 (LjRHL1) gene: At2g24260 (AtLRL1), At4g30980 (AtLRL2), and At5g58010 (AtLRL3).	2	-10319334	AT2G24260	816961	11118137, 12679534, 12897250, 14600211, 15310832, 19675148, 22253603	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0080147: root hair cell development	
262831_at			1	5073105	AT1G14730	838038	15032866	GO:0005739: mitochondrion	
262307_at			1	-26769336	AT1G71000	843439	14576160, 15047901, 21443605	GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0042542: response to hydrogen peroxide	
246212_at	SPT	Encodes a transcription factor of the bHLH protein family. Mutants have abnormal, unfused carpels and reduced seed dormancy.	4	17414127	AT4G36930	829847	10952886, 10225997, 11118137, 11245574, 12361963, 12679534, 16303558, 17855426, 18315540, 18811619, 19911288, 20040585, 20176890, 20822914, 20705468, 21364315, 21499259, 21478445, 21880932, 21990939, 21801252, 22514090, 22851763, 23064323	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0007623: circadian rhythm, GO:0009409: response to cold, GO:0009908: flower development, GO:0010114: response to red light, GO:0010154: fruit development, GO:0010187: negative regulation of seed germination, GO:0048440: carpel development	
249239_at								GO:0004672: protein kinase activity, GO:0004672: protein kinase activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005739: mitochondrion, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0006468: protein phosphorylation, GO:0006865: amino acid transport, GO:0006888: ER to Golgi vesicle-mediated transport, GO:0009909: regulation of flower development, GO:0009911: positive regulation of flower development, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0016301: kinase activity, GO:0016926: protein desumoylation, GO:0043090: amino acid import, GO:0046777: protein autophosphorylation, GO:0048573: photoperiodism, flowering, GO:0050665: hydrogen peroxide biosynthetic process	
267534_at	OXS2, TZF7		2, 2	17490405	AT2G41900	818790	11118137, 16367961, 16626458, 16928278, 17609218, 18221561, 21829164	GO:0003676: nucleic acid binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0006486: protein glycosylation	
254777_at	AtGILT, GILT		4, 4	7583272, 7583272	AT4G12960	826908	15100403, 15466229, 17177805, 19325888, 20118269, 21052676	GO:0003824: catalytic activity, GO:0005576: extracellular region, GO:0008150: biological_process	
247888_at	AtENODL10, ENODL10		5, 5	23453599	AT5G57920	835903	12825697, 19897921	GO:0005507: copper ion binding, GO:0005886: plasma membrane	
259921_at			1	-27314932	AT1G72540	843586	14576160, 16673935, 18650403	GO:0005886: plasma membrane, GO:0016301: kinase activity	
267616_at			2	-11343801	AT2G26680	817209	12872006, 14576160	GO:0003674: molecular_function, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0008150: biological_process	
248040_at			5	22667906, 22667235	AT5G55970	835695	14576160, 14756305	GO:0008270: zinc ion binding	
