Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
263467_at			2	-13487568	AT2G31730	817730	12119417, 12481097, 12679534, 12007405, 14600211, 15047898, 17411438, 17933900	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0009723: response to ethylene, GO:0009739: response to gibberellin	
266746_s_at								GO:0004364: glutathione transferase activity, GO:0004364: glutathione transferase activity, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0009407: toxin catabolic process, GO:0009409: response to cold, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0009651: response to salt stress, GO:0010043: response to zinc ion, GO:0016020: membrane, GO:0042742: defense response to bacterium, GO:0043231: intracellular membrane-bounded organelle, GO:0043295: glutathione binding, GO:0046686: response to cadmium ion, GO:0048046: apoplast, GO:0050832: defense response to fungus, GO:2001147: camalexin binding, GO:2001227: quercitrin binding	
260547_at		Encodes a defensin-like (DEFL) family protein.	2	18073234	AT2G43550	818957	14973164, 15082560, 16258012, 16920880, 17675405, 18202002, 18650403	GO:0005576: extracellular region	
250006_at	PCB2	Encodes a protein with 3,8-divinyl protochlorophyllide a 8-vinyl reductase activity. Mutants accumulate divinyl chlorophyll rather than monovinyl chlorophyll.	5	-6220781	AT5G18660	831984	14576160, 15695432, 15951223, 17142483, 17885809, 17991629, 18650403, 20484022, 23154534	GO:0005739: mitochondrion, GO:0006098: pentose-phosphate shunt, GO:0006364: rRNA processing, GO:0006636: unsaturated fatty acid biosynthetic process, GO:0009073: aromatic amino acid family biosynthetic process, GO:0009507: chloroplast, GO:0009534: chloroplast thylakoid, GO:0009941: chloroplast envelope, GO:0009965: leaf morphogenesis, GO:0015995: chlorophyll biosynthetic process, GO:0015995: chlorophyll biosynthetic process, GO:0015995: chlorophyll biosynthetic process, GO:0016020: membrane, GO:0016117: carotenoid biosynthetic process, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0019344: cysteine biosynthetic process, GO:0030154: cell differentiation, GO:0045893: positive regulation of transcription, DNA-templated, GO:0051744: 3,8-divinyl protochlorophyllide a 8-vinyl reductase activity	
262809_at	ATSS3, SS3	Encodes a starch synthase that in addition to its role in starch biosynthesis also has a negative regulatory function in the biosynthesis of transient starch. The protein apparently contains a starch-binding domain (SBD)., Encodes a starch synthase that in addition to its role in starch biosynthesis also has a negative regulatory function in the biosynthesis of transient starch. The protein apparently contains a starch-binding domain (SBD).	1, 1	3951553, 3951553	AT1G11720	837716	12853141, 14576160, 15347792, 15908598, 16045475, 17028209, 17217470, 17885809, 18650403, 18811962, 19038037, 19154206, 21624979, 22789914, 22899048	GO:0005739: mitochondrion, GO:0009011: starch synthase activity, GO:0009507: chloroplast, GO:0016757: transferase activity, transferring glycosyl groups, GO:0019252: starch biosynthetic process	
255440_at			4	-1112141	AT4G02530	827927	11719511, 11826309, 14729914, 15322131, 18431481, 18650403	GO:0003674: molecular_function, GO:0006098: pentose-phosphate shunt, GO:0006364: rRNA processing, GO:0006636: unsaturated fatty acid biosynthetic process, GO:0009409: response to cold, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009534: chloroplast thylakoid, GO:0009535: chloroplast thylakoid membrane, GO:0009543: chloroplast thylakoid lumen, GO:0009570: chloroplast stroma, GO:0009579: thylakoid, GO:0009697: salicylic acid biosynthetic process, GO:0009735: response to cytokinin, GO:0009814: defense response, incompatible interaction, GO:0009941: chloroplast envelope, GO:0010027: thylakoid membrane organization, GO:0015979: photosynthesis, GO:0015995: chlorophyll biosynthetic process, GO:0016117: carotenoid biosynthetic process, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0019684: photosynthesis, light reaction, GO:0031977: thylakoid lumen, GO:0042742: defense response to bacterium, GO:0043085: positive regulation of catalytic activity	
246580_at	ABCG14		1	-11374893	AT1G31770	840064	11346655, 15381434, 17164256, 18299247, 18775970	GO:0005515: protein binding, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0010222: stem vascular tissue pattern formation, GO:0010588: cotyledon vascular tissue pattern formation, GO:0010588: cotyledon vascular tissue pattern formation, GO:0042626: ATPase activity, coupled to transmembrane movement of substances	
260982_at	AtFAP3, FAP3		1, 1	-19976415	AT1G53520	841787	15287975, 15937229, 16258015, 18359840, 18650403, 18616834, 22622584	GO:0005504: fatty acid binding, GO:0006631: fatty acid metabolic process, GO:0009507: chloroplast, GO:0009570: chloroplast stroma	
249477_s_at								GO:0005576: extracellular region, GO:0005618: cell wall, GO:0008150: biological_process, GO:0009651: response to salt stress	
266141_at	LCR70, PDF2.1	Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2., Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2.	2, 2	538250	AT2G02120	814743	11437247, 15489280, 15743445, 14964534, 16632591, 16623907, 18650403, 18674922, 20192832, 21813283, 22747516, 23148892	GO:0005576: extracellular region, GO:0006952: defense response, GO:0030414: peptidase inhibitor activity	
259329_at	AHP4	Encodes AHP4, a histidine-containing phosphotransmitter involved in Histidine (His)-to-Aspartate (Asp) phosphorelay signal transduction. AHP4 is one of the six Arabidopsis thaliana histidine phosphotransfer proteins (AHPs).  AHPs function as redundant positive regulators of cytokinin signaling.  Members of the AHP gene family include: AT3G21510 (AHP1), AT3G29350 (AHP2), AT5G39340 (AHP3), AT3G16360 (AHP4), AT1G03430 (AHP5) and AT1G80100 (AHP6).	3	5554474, 5554258	AT3G16360	820883	10050311, 9804162, 12068096, 11193423, 12972049, 14623097, 15078335, 15047901, 15860015, 16212609, 16489130, 17122069, 20736450	GO:0000160: phosphorelay signal transduction system, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0009736: cytokinin-activated signaling pathway, GO:0009927: histidine phosphotransfer kinase activity, GO:0009927: histidine phosphotransfer kinase activity, GO:0016772: transferase activity, transferring phosphorus-containing groups, GO:0080036: regulation of cytokinin-activated signaling pathway	04075: Plant hormone signal transduction
244936_at	NDHA	NADH dehydrogenase ND1	C		ATCG01100		8768377, 9380777, 16183833, 17432890, 18065687, 18431481, 18650403	GO:0006091: generation of precursor metabolites and energy, GO:0006354: DNA-templated transcription, elongation, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009773: photosynthetic electron transport in photosystem I, GO:0010207: photosystem II assembly, GO:0015979: photosynthesis, GO:0015979: photosynthesis, GO:0016020: membrane, GO:0016651: oxidoreductase activity, acting on NAD(P)H, GO:0019684: photosynthesis, light reaction, GO:0042742: defense response to bacterium, GO:0045333: cellular respiration	
258402_at			3	5212984, 5212984, 5212984	AT3G15450	820784	12167669, 12509532, 12795706, 15377757, 15688252, 15908439, 16359390, 16673935, 17217462, 17937930, 18305208, 18552355, 19291320, 22318862	GO:0003674: molecular_function, GO:0009507: chloroplast, GO:0009744: response to sucrose, GO:0009750: response to fructose	
260551_at	ATTI1, TI1	Member of the defensin-like (DEFL) family. Encodes putative trypsin inhibitor protein which may function in defense against herbivory., Member of the defensin-like (DEFL) family. Encodes putative trypsin inhibitor protein which may function in defense against herbivory.	2, 2	18067172	AT2G43510	818952	12169696, 12694291, 12805589, 14973164, 15082560, 15047898, 15181204, 15165189, 15272873, 15319476, 15347791, 15347784, 15634197, 15144382, 15824099, 16262716, 16463051, 16603662, 16792696, 16776300, 17142483, 17122072, 17257167, 17233795, 18424626, 18650403, 18978034, 20484005	GO:0004867: serine-type endopeptidase inhibitor activity, GO:0005576: extracellular region, GO:0006952: defense response, GO:0050832: defense response to fungus	
254432_at			4	11155453, 11155460	AT4G20830	827831	12368499, 12805588, 14576160, 14595688, 15215502, 15276431, 15347784, 15618420, 15634198, 15659355, 15824099, 16287169, 16618929, 18650403, 18775970, 20736450	GO:0002679: respiratory burst involved in defense response, GO:0005739: mitochondrion, GO:0005773: vacuole, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0006612: protein targeting to membrane, GO:0006979: response to oxidative stress, GO:0006979: response to oxidative stress, GO:0009055: electron transfer activity, GO:0009505: plant-type cell wall, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0009611: response to wounding, GO:0010200: response to chitin, GO:0010363: regulation of plant-type hypersensitive response, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0043069: negative regulation of programmed cell death, GO:0048046: apoplast	
254794_at	EPFL9, STOMAGEN	Encodes a cysteine-rich peptide, a secretory factor that is produced in the mesophyll cells and acts on the epidermis to increase stomatal formation.  Its mature form is a 45-aa peptide with three intramolecular disulfide bonds.  It is proposed that STOMAGEN increases stomatal number by competing with two negative regulators of stomatal density, EPF1 and EPF2, possibly through direct interaction with the receptor-like protein TMM., Encodes a cysteine-rich peptide, a secretory factor that is produced in the mesophyll cells and acts on the epidermis to increase stomatal formation.  Its mature form is a 45-aa peptide with three intramolecular disulfide bonds.  It is proposed that STOMAGEN increases stomatal number by competing with two negative regulators of stomatal density, EPF1 and EPF2, possibly through direct interaction with the receptor-like protein TMM.	4, 4	-7586143	AT4G12970	826909	12805589, 18650403, 20010603, 20007289, 20149115, 21509541, 22027592, 22232766, 22819466	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0007267: cell-cell signaling, GO:0010375: stomatal complex patterning, GO:0010375: stomatal complex patterning, GO:0016556: mRNA modification, GO:2000038: regulation of stomatal complex development, GO:2000123: positive regulation of stomatal complex development	
266673_at	PY, THIC, PY, THIC, PY, THIC	Encodes a protein involved in thiamine biosynthesis. The protein is an iron-sulfur cluster protein predicted to catalyze the conversion of 5-aminoimidazole ribonucleotide (AIR) to hydroxymethylpyrimidine phosphate (HMP-P). A severe reduction of THIC levels in plants decreases vitamin B1 (thiamin diphosphate (TPP)) levels and also leads to changes in the levels of numerous other metabolites since so many primary metabolic enzymes require a TPP co-factor. thiC mutants are chlorotic and arrest in their development at the cotyledon stage. A N-terminal targeting sequence directs the THIC protein to the chloroplast stroma. The THIC transcript is regulated by a TPP riboswitch in the 3' UTR. THIC transcripts are observed in seedlings 5 or more days after germination, and light promotes the expression of this gene., Encodes a protein involved in thiamine biosynthesis. The protein is an iron-sulfur cluster protein predicted to catalyze the conversion of 5-aminoimidazole ribonucleotide (AIR) to hydroxymethylpyrimidine phosphate (HMP-P). A severe reduction of THIC levels in plants decreases vitamin B1 (thiamin diphosphate (TPP)) levels and also leads to changes in the levels of numerous other metabolites since so many primary metabolic enzymes require a TPP co-factor. thiC mutants are chlorotic and arrest in their development at the cotyledon stage. A N-terminal targeting sequence directs the THIC protein to the chloroplast stroma. The THIC transcript is regulated by a TPP riboswitch in the 3' UTR. THIC transcripts are observed in seedlings 5 or more days after germination, and light promotes the expression of this gene., Encodes a protein involved in thiamin biosynthesis. The protein is an iron-sulfur cluster protein predicted to catalyze the conversion of 5-aminoimidazole ribonucleotide (AIR) to hydroxymethylpyrimidine (HMP) or  hydroxymethylpyrimidine phosphate (HMP-P). A severe reduction of THIC levels in plants decreases vitamin B1 (thiamin diphosphate (TPP)) levels and also leads to changes in the levels of numerous other metabolites since so many primary metabolic enzymes require a TPP co-factor. thiC mutants are chlorotic and arrest in their development at the cotyledon stage. A N-terminal targeting sequence directs the THIC protein to the chloroplast stroma. A conserved TPP-binding site is located in the 3' UTR of the At2g29630.2 gene model, and is predicted to function as a riboswitch. The riboswitch controls the  formation of transcripts with alternative 3' UTR lengths, which affect mRNA accumulation and protein production. THIC transcripts are observed in seedlings 5 or more days after germination, and light promotes the expression of this gene.  Recessive mutant isolated by Redei. Leaves but not cotyledons white, lethal; restored to normal by thiamine or 2,5-dimethyl-4-aminopyrimidine., Encodes a protein involved in thiamin biosynthesis. The protein is an iron-sulfur cluster protein predicted to catalyze the conversion of 5-aminoimidazole ribonucleotide (AIR) to hydroxymethylpyrimidine (HMP) or  hydroxymethylpyrimidine phosphate (HMP-P). A severe reduction of THIC levels in plants decreases vitamin B1 (thiamin diphosphate (TPP)) levels and also leads to changes in the levels of numerous other metabolites since so many primary metabolic enzymes require a TPP co-factor. thiC mutants are chlorotic and arrest in their development at the cotyledon stage. A N-terminal targeting sequence directs the THIC protein to the chloroplast stroma. A conserved TPP-binding site is located in the 3' UTR of the At2g29630.2 gene model, and is predicted to function as a riboswitch. The riboswitch controls the  formation of transcripts with alternative 3' UTR lengths, which affect mRNA accumulation and protein production. THIC transcripts are observed in seedlings 5 or more days after germination, and light promotes the expression of this gene.  Recessive mutant isolated by Redei. Leaves but not cotyledons white, lethal; restored to normal by thiamine or 2,5-dimethyl-4-aminopyrimidine.	2, 2, 2, 2, 2, 2	12666986, 12667034, 12666935	AT2G29630	817513	5364924, 14576160, 15047901, 16500996, 17337630, 18048325, 18218973, 18184068, 18332905, 18433503, 17993623, 18533652, 19812694, 20525008, 22214485, 23148892, 23341335	GO:0000023: maltose metabolic process, GO:0003824: catalytic activity, GO:0006098: pentose-phosphate shunt, GO:0009228: thiamine biosynthetic process, GO:0009228: thiamine biosynthetic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009536: plastid, GO:0009570: chloroplast stroma, GO:0010266: response to vitamin B1, GO:0016045: detection of bacterium, GO:0019252: starch biosynthetic process, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0019760: glucosinolate metabolic process, GO:0043085: positive regulation of catalytic activity, GO:0051536: iron-sulfur cluster binding, GO:0080041: ADP-ribose pyrophosphohydrolase activity	00730: Thiamine metabolism, 01100: Metabolic pathways
254314_at			4	-11840134	AT4G22470	828342	12177459, 12169696, 12481097, 12805589, 15047898, 15634197, 15516340, 15824099, 15978049, 16284307, 16367964, 16553894, 17059410, 17149585, 17704230	GO:0006865: amino acid transport, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0015824: proline transport	
255904_at			1	6149301	AT1G17860	838365	15763661, 15593128, 16258017, 18166134, 18650403, 18796151, 20484005	GO:0004866: endopeptidase inhibitor activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0048046: apoplast	
264514_at		similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), Vigna unguiculata (gi:1854445), NOT a cinnamyl-alcohol dehydrogenase	1	3066753, 3066699, 3066753	AT1G09500	837475	12805589, 14551330, 14617064, 14745009, 15448178, 15878986, 16258017, 16262716, 16553893, 16630346, 16608451, 16603661, 16998091, 16963526, 18650403, 18923020, 20736450	GO:0004022: alcohol dehydrogenase (NAD) activity, GO:0009809: lignin biosynthetic process, GO:0045551: cinnamyl-alcohol dehydrogenase activity	
266956_at			2	-14543997	AT2G34510	818014	12068095, 12805588, 15047898, 18552355, 18650403	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0031225: anchored component of membrane	
261684_at			1	17385717	AT1G47400	841144	15086809, 15546358, 15755812, 16291648, 16330523, 17061125, 20978802	GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0008150: biological_process	
245876_at	Cpn60beta4		1	-9072256, -9072256	AT1G26230	839164	14576160, 15829605, 17307927, 17828791, 18650403, 21483722	GO:0000023: maltose metabolic process, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006655: phosphatidylglycerol biosynthetic process, GO:0009507: chloroplast, GO:0009570: chloroplast stroma, GO:0009941: chloroplast envelope, GO:0016556: mRNA modification, GO:0019252: starch biosynthetic process, GO:0019288: isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway, GO:0043085: positive regulation of catalytic activity	
266168_at		Predicted to encode a PR (pathogenesis-related) peptide that belongs to the PR-6 proteinase inhibitor family.  Six putative PR-6-type protein encoding genes are found in Arabidopsis: At2g38900, At2g38870, At5g43570, At5g43580, At3g50020 and At3g46860.	2	-16236381	AT2G38870	818471	12169696, 12805589, 15235117, 15593128, 15772289, 16632591, 16920880, 16911220, 17257167, 18210371, 18643985, 18674922, 18775970	GO:0004867: serine-type endopeptidase inhibitor activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0009611: response to wounding, GO:0015824: proline transport, GO:0050832: defense response to fungus	
258209_at			3	-4657046	AT3G14060	820620	14576160, 15610358, 16247729, 18650403, 20736450	GO:0003674: molecular_function, GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0008150: biological_process	
264211_at	FB, GI	Together with CONSTANTS (CO) and FLOWERING LOCUS T (FT), GIGANTEA promotes flowering under long days in a circadian clock-controlled flowering pathway. GI acts earlier than CO and FT in the pathway by increasing CO and FT mRNA abundance. Located in the nucleus. Regulates several developmental  processes, including photoperiod-mediated flowering, phytochrome B signaling,  circadian clock, carbohydrate metabolism, and cold stress response.  The gene's transcription is controlled by the circadian clock and it is post-transcriptionally regulated by light and dark. Forms a complex with FKF1 on the CO promoter to regulate CO expression., Together with CONSTANTS (CO) and FLOWERING LOCUS T (FT), GIGANTEA promotes flowering under long days in a circadian clock-controlled flowering pathway. GI acts earlier than CO and FT in the pathway by increasing CO and FT mRNA abundance. Located in the nucleus. Regulates several developmental  processes, including photoperiod-mediated flowering, phytochrome B signaling,  circadian clock, carbohydrate metabolism, and cold stress response.  The gene's transcription is controlled by the circadian clock and it is post-transcriptionally regulated by light and dark. Forms a complex with FKF1 on the CO promoter to regulate CO expression.	1, 1	8061844	AT1G22770	838883	10920210, 10571866, 10518493, 10501030, 10477524, 10469647, 10202817, 9816679, 9681039, 9615462, 8628249, 7781888, 1896021, 11158533, 11553753, 12015970, 12113457, 11828023, 12040096, 12242359, 12461138, 12511023, 12700762, 11382816, 12941870, 14526112, 14605222, 15111714, 15155885, 15448272, 15361136, 15682288, 15734916, 15781708, 16006578, 16115071, 16231185, 16457821, 16524874, 16617099, 16775702, 16908503, 17138697, 17132630, 17098855, 17384162, 17468223, 17504813, 17540692, 17662034, 17614917, 17890372, 17872410, 17932276, 18178585, 18281417, 18480377, 18667727, 18614706, 18676661, 18790998, 18930433, 19011118, 19060255, 19192291, 17704763, 19542296, 16028116, 16729048, 16709197, 17102804, 18838788, 19029881, 19383102, 19504268, 19619493, 19704651, 19843842, 19801976, 20012169, 19943973, 20351290, 20435904, 20545890, 21111047, 21383174, 21382978, 21447790, 21709243, 21822060, 21949396, 20818180, 22328721, 22681566, 22992955, 22963237, 23107921, 23144785, 23307650	GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005654: nucleoplasm, GO:0005982: starch metabolic process, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0007623: circadian rhythm, GO:0009409: response to cold, GO:0009637: response to blue light, GO:0009639: response to red or far red light, GO:0009908: flower development, GO:0010218: response to far red light, GO:0010378: temperature compensation of the circadian clock, GO:0042542: response to hydrogen peroxide, GO:0042752: regulation of circadian rhythm, GO:0042752: regulation of circadian rhythm, GO:0048574: long-day photoperiodism, flowering, GO:0048578: positive regulation of long-day photoperiodism, flowering, GO:0080167: response to karrikin	04712: Circadian rhythm - plant
267497_at			2	-13011105	AT2G30540	817603	12913156, 14690509, 14966217, 15632145, 15695462, 16297073, 16720602, 17061125, 17031546, 17220200	GO:0005737: cytoplasm, GO:0048653: anther development	
253740_at			4	14167755, 14167734, 14167734, 14167730	AT4G28706	828990	18650403	GO:0009507: chloroplast, GO:0016301: kinase activity	
248784_at			5	-19221472	AT5G47380	834785	16632643, 18650403, 20226671	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
261518_at			1	26964249	AT1G71695	843498	12169696, 12473102, 12805628, 15231406, 15539469, 16287169, 16367961, 18650403, 18796151	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0005773: vacuole, GO:0009505: plant-type cell wall, GO:0009506: plasmodesma, GO:0010075: regulation of meristem growth, GO:0016020: membrane, GO:0048653: anther development	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
257735_at			3	10140323	AT3G27400	822361	16648215, 17061125, 18192438, 20649977	GO:0005576: extracellular region, GO:0030570: pectate lyase activity	00040: Pentose and glucuronate interconversions
253879_s_at								GO:0016757: transferase activity, transferring glycosyl groups	
259348_at			3	-945135, -945135	AT3G03770	821164	12972053, 21477822	GO:0004672: protein kinase activity, GO:0004674: protein serine/threonine kinase activity, GO:0005524: ATP binding, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0007169: transmembrane receptor protein tyrosine kinase signaling pathway, GO:0009718: anthocyanin-containing compound biosynthetic process, GO:0009744: response to sucrose, GO:0010224: response to UV-B	
254327_at			4	-11849701	AT4G22490	828344	14576160, 15914083, 23148892	GO:0005576: extracellular region, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0010103: stomatal complex morphogenesis	
248185_at	UF3GT, UGT79B1		5, 5	-21936879	AT5G54060	835489	12912986, 15807784, 15860015, 16384906, 16531494, 17616737, 18359840, 18424626, 18757557, 19596700, 20621794, 21395597, 21545406, 21899608, 21318353, 22699753	GO:0009507: chloroplast, GO:0009718: anthocyanin-containing compound biosynthetic process, GO:0009718: anthocyanin-containing compound biosynthetic process, GO:0009744: response to sucrose, GO:0010224: response to UV-B, GO:0016757: transferase activity, transferring glycosyl groups, GO:0035252: UDP-xylosyltransferase activity, GO:1901038: cyanidin 3-O-glucoside metabolic process	
264802_at	ATSYP111, KN, SYP111	member of SYP11 syntaxin Gene Family, member of SYP11 syntaxin Gene Family, member of SYP11 syntaxin Gene Family	1, 1, 1	-2709632	AT1G08560	837378	10099932, 9396754, 8548827, 7948864, 11084337, 11080595, 11115874, 11591731, 11157980, 11311933, 11516663, 12239400, 17287251, 17662029, 18239134, 18334669, 17997308, 19794113, 19959995, 20543027, 21051940, 21270057, 21707889, 21862669, 21838778, 21896643, 22089884, 22595672	GO:0000226: microtubule cytoskeleton organization, GO:0000911: cytokinesis by cell plate formation, GO:0005484: SNAP receptor activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006084: acetyl-CoA metabolic process, GO:0006886: intracellular protein transport, GO:0008283: cell proliferation, GO:0009504: cell plate, GO:0009506: plasmodesma, GO:0009524: phragmoplast, GO:0010583: response to cyclopentenone, GO:0010583: response to cyclopentenone, GO:0012505: endomembrane system, GO:0016126: sterol biosynthetic process, GO:0016192: vesicle-mediated transport, GO:0051225: spindle assembly	04130: SNARE interactions in vesicular transport
246987_at	ATMYB44, ATMYBR1, MYB44, MYBR1	Member of the R2R3 factor MYB gene family involved in mediating plant responses to a variety of abiotic stimiuli., Member of the R2R3 factor MYB gene family involved in mediating plant responses to a variety of abiotic stimiuli., Member of the R2R3 factor MYB gene family involved in mediating plant responses to a variety of abiotic stimiuli., Member of the R2R3 factor MYB gene family involved in mediating plant responses to a variety of abiotic stimiuli.	5, 5, 5, 5	26854022	AT5G67300	836865	11118137, 11597504, 14558660, 14973164, 15194820, 15494554, 16021335, 16214899, 16463103, 17408486, 17722694, 17675404, 17786451, 18552355, 20016937, 20826953, 19820165, 21117868, 21451254, 22704933, 23067202, 23161171	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009739: response to gibberellin, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0010200: response to chitin, GO:0042742: defense response to bacterium, GO:0046686: response to cadmium ion, GO:0050832: defense response to fungus, GO:2000022: regulation of jasmonic acid mediated signaling pathway, GO:2000031: regulation of salicylic acid mediated signaling pathway	
245672_at			1	-21258008	AT1G56710	842127	16299181, 17010199, 23056537	GO:0004650: polygalacturonase activity, GO:0005576: extracellular region, GO:0005975: carbohydrate metabolic process	
245392_at			4	8931652	AT4G15680	827245	15695462, 15546358, 16258012, 16720602, 17061125, 17031546, 17189325, 17217462, 18305208	GO:0005737: cytoplasm, GO:0008794: arsenate reductase (glutaredoxin) activity	
262488_at			1	-7661118	AT1G21830	838785	12753585, 12007405, 15047898, 16212609, 18650403	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
261717_at	BEE1		1	6331398	AT1G18400	838421	11118137, 12679534, 12897250, 14600211, 14730066, 15328536, 15680330, 16121258, 16214899, 16432629, 16507082, 16813576, 17905899, 20736450, 21336258, 21693516	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006351: transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:1902448: positive regulation of shade avoidance	
254043_at	CIL	chloroplast import apparatus CIA2-like. CIA2 is a transcription factor which upregulates chloroplast translocon genes	4	-13191937, -13191690	AT4G25990	828705	14576160, 16258012, 20736450	GO:0003674: molecular_function, GO:0008150: biological_process	
266764_at			2	-19331685	AT2G47050	819319	12586718, 15659637, 18775970	GO:0009507: chloroplast, GO:0046910: pectinesterase inhibitor activity, GO:0048441: petal development, GO:0048443: stamen development	
255064_at	EXO		4	5740297	AT4G08950	826473	12481097, 12773641, 12007405, 14595688, 15047898, 15194820, 15235117, 15720654, 16132859, 16121258, 16244138, 16307366, 16287169, 16621846, 16972165, 17061125, 17337630, 18671872, 19216774, 16807820, 23148892	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0005618: cell wall, GO:0005794: Golgi apparatus, GO:0009505: plant-type cell wall, GO:0009741: response to brassinosteroid, GO:0009741: response to brassinosteroid, GO:0016126: sterol biosynthetic process	
262744_at			1	10078189	AT1G28680	839768	15235117, 20736450	GO:0005737: cytoplasm, GO:0009611: response to wounding, GO:0009627: systemic acquired resistance, GO:0009805: coumarin biosynthetic process, GO:0009963: positive regulation of flavonoid biosynthetic process, GO:0016740: transferase activity, GO:0034976: response to endoplasmic reticulum stress	
