Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
249309_at	BEL1	Homeodomain protein required for ovule identity.Loss of function mutations show homeotic conversion of integuments to carpels.Forms heterodimers with STM and KNAT1. Interacts with AG-SEP heterodimers is thought to restrict WUS expression. BEL interacts with MADS box dimers composed of SEP1(or SEP3) and AG, SHP1, SHP2 and STK. The interaction of BEL1 with AG-SEP3 is required for proper integument development and specification of integument identity.	5	16580044	AT5G41410	834143	10601041, 10377998, 8521490, 7912435, 11118137, 11701881, 12297633, 17693535, 19291320, 19704643, 20433462, 22018057, 22786869, 22902754	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005829: cytosol, GO:0009506: plasmodesma, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0048481: plant ovule development, GO:0048513: animal organ development	
244960_at	RPL32	encodes a chloroplast ribosomal protein L32, a constituent of the large subunit of the ribosomal complex	C		ATCG01020		18650403	GO:0000311: plastid large ribosomal subunit, GO:0003735: structural constituent of ribosome, GO:0006091: generation of precursor metabolites and energy, GO:0006354: DNA-templated transcription, elongation, GO:0006412: translation, GO:0009507: chloroplast, GO:0015979: photosynthesis	
253872_at	ANAC072, RD26	Encodes a NAC transcription factor induced in response to dessication. It is localized to the nucleus and acts as a transcriptional activator in ABA-mediated dehydration response., Encodes a NAC transcription factor induced in response to dessication. It is localized to the nucleus and acts as a transcriptional activator in ABA-mediated dehydration response.	4, 4	-13707888, -13707240, -13707900	AT4G27410	828849	11118137, 12481097, 14535885, 14750526, 15029955, 15047879, 15215506, 15247402, 15310832, 15448178, 15546358, 16133218, 16212609, 16463099, 16553894, 16553893, 16581911, 16832061, 16786289, 16873489, 16896234, 17130150, 17217462, 17304219, 17411438, 17497164, 17764576, 18162593, 18305208, 18424626, 18783601, 18849494, 22348048, 22318862, 22967043	GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0007165: signal transduction, GO:0007275: multicellular organism development, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009414: response to water deprivation, GO:0009611: response to wounding, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009738: abscisic acid-activated signaling pathway, GO:0009753: response to jasmonic acid, GO:0042538: hyperosmotic salinity response, GO:0045893: positive regulation of transcription, DNA-templated	
249490_s_at								GO:0005576: extracellular region, GO:0008150: biological_process	
246395_at			1	21536128	AT1G58170	842184	12912986, 14682612, 15695462, 16998091, 17061125, 17590394	GO:0003674: molecular_function, GO:0006952: defense response, GO:0009507: chloroplast, GO:0009807: lignan biosynthetic process	
246001_at			5	-7039911, -7039911	AT5G20790	832202	16258011, 16679424, 16673935, 17085508, 17346263, 18684332	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0008150: biological_process	
262801_at			1	7346156	AT1G21010	838695	12912986, 18650403, 18805951, 18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0015824: proline transport	
259445_at	ATGA2OX4, ATGA2OX6, DTA1, GA2OX6	Encodes a gibberellin 2-oxidase that acts on C19 gibberellins but not C20 gibberellins., Encodes a gibberellin 2-oxidase that acts on C19 gibberellins but not C20 gibberellins., Encodes a gibberellin 2-oxidase that acts on C19 gibberellins but not C20 gibberellins., Encodes a gibberellin 2-oxidase that acts on C19 gibberellins but not C20 gibberellins.	1, 1, 1, 1	486801	AT1G02400	839508	12837949, 15215506, 16244138, 16214899, 16920780, 17010113, 17587374, 18305206, 18252252, 18590820, 18805991, 18829981, 20008096, 21056641, 21803937	GO:0005737: cytoplasm, GO:0009639: response to red or far red light, GO:0010286: heat acclimation, GO:0045487: gibberellin catabolic process, GO:0052634: C-19 gibberellin 2-beta-dioxygenase activity	
261863_at			1	-18751456, -18751456	AT1G50630	841485	17408486	GO:0005634: nucleus	
250208_at	anac084, NAC084		5, 5	4518008	AT5G14000	831248	11118137, 15029955, 15240552, 17329565, 22037706	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0007275: multicellular organism development	
262844_at			1	5137014	AT1G14890	838054	15272873, 16307367, 16367961, 16489130	GO:0005739: mitochondrion, GO:0046910: pectinesterase inhibitor activity	
253373_at	LKR, LKR/SDH, SDH		4, 4, 4	-15985189, -15985189, -15985202	AT4G33150	829452	11080311, 12509532, 15047901, 15235117, 15319476, 15341629, 15516340, 16359384, 16424108, 16500996, 16463051, 18263779, 18375600, 18650403, 18775970, 20351290, 20946418, 23221596	GO:0004753: saccharopine dehydrogenase activity, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0005829: cytosol, GO:0009744: response to sucrose, GO:0009750: response to fructose, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0016926: protein desumoylation, GO:0019477: L-lysine catabolic process, GO:0019477: L-lysine catabolic process, GO:0047130: saccharopine dehydrogenase (NADP+, L-lysine-forming) activity, GO:0050665: hydrogen peroxide biosynthetic process, GO:0080167: response to karrikin	
264204_at	ATSUC2, SUC2, SUT1	Encodes for a high-affinity  transporter essential for phloem loading and long-distance transport. A major sucrose transporter, AtSUC2 can also transport a wide range of physiological and synthetic glucose conjugates with both &#945;- or &#946;-linkage., Encodes for a high-affinity  transporter essential for phloem loading and long-distance transport. A major sucrose transporter, AtSUC2 can also transport a wide range of physiological and synthetic glucose conjugates with both &#945;- or &#946;-linkage., Encodes for a high-affinity  transporter essential for phloem loading and long-distance transport. A major sucrose transporter, AtSUC2 can also transport a wide range of physiological and synthetic glucose conjugates with both &#945;- or &#946;-linkage.	1, 1, 1	-8030641	AT1G22710	838877	10948254, 10899981, 10072393, 7647685, 7920705, 1339373, 11087840, 11135120, 11673631, 12529515, 12689351, 12954621, 14675456, 14739351, 15086824, 15235813, 15634207, 15849304, 11181727, 16091371, 16169962, 16581873, 16913860, 17598126, 18223149, 18551303, 18650403, 19154603, 17431028, 19789176, 20532806, 20709831, 21346170, 21706351, 21950734, 22021573, 22253225, 22228816, 22537078, 22525249, 22639641, 22801867	GO:0005351: carbohydrate:proton symporter activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0008506: sucrose:proton symporter activity, GO:0008506: sucrose:proton symporter activity, GO:0009915: phloem sucrose loading, GO:0015144: carbohydrate transmembrane transporter activity, GO:0016020: membrane	
251584_at	TTL4		3	21680326	AT3G58620	825031	16998088, 18408043, 20856808, 22232384	GO:0005634: nucleus, GO:0006970: response to osmotic stress, GO:0016126: sterol biosynthetic process	
265943_at	AT-CDA1, CDA1, DESZ	Encodes a cytidine deaminase that deaminates cytidine and deoxycytidine and is competitively inhibited by cytosine-containing compounds., Encodes a cytidine deaminase that deaminates cytidine and deoxycytidine and is competitively inhibited by cytosine-containing compounds., Encodes a cytidine deaminase that deaminates cytidine and deoxycytidine and is competitively inhibited by cytosine-containing compounds.	2, 2, 2	-8470374	AT2G19570	816476	10469156, 10024464, 18650403, 18775970, 19694953, 20118269	GO:0004126: cytidine deaminase activity, GO:0005634: nucleus, GO:0005829: cytosol, GO:0005829: cytosol, GO:0009972: cytidine deamination	00240: Pyrimidine metabolism, 01100: Metabolic pathways
266150_s_at								GO:0003674: molecular_function, GO:0004842: ubiquitin-protein transferase activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0008150: biological_process, GO:0009739: response to gibberellin, GO:0042742: defense response to bacterium, GO:0043069: negative regulation of programmed cell death, GO:0050832: defense response to fungus, GO:2000117: negative regulation of cysteine-type endopeptidase activity	
247835_at			5	-23451149	AT5G57910	835902	18650403	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0006914: autophagy, GO:0008150: biological_process, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0042631: cellular response to water deprivation	
259214_at			3	2782133	AT3G09085	820062	12905069, 16897478, 18650403, 18775970	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
248558_at			5	-20337641	AT5G49990	835063	15010611, 15047901, 17041024, 17227549	GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0009855: determination of bilateral symmetry, GO:0009944: polarity specification of adaxial/abaxial axis, GO:0010014: meristem initiation, GO:0010075: regulation of meristem growth, GO:0016020: membrane, GO:0022857: transmembrane transporter activity	
247519_at	ANAC100, ATNAC5, NAC100		5, 5, 5	-24701122	AT5G61430	836264	11118137, 15029955, 15294871, 15723790, 15829603, 16214897, 16603651, 17098808, 17287247, 18305205, 18346190	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0007275: multicellular organism development	
266175_at	ANAC034, ANAC035, AtLOV1, LOV1, NAC035		2, 2, 2, 2, 2	648044, 648044	AT2G02450	814775	11118137, 14973164, 15029955, 15078338, 16299169, 17653269, 22995285, 23196397, 23300513	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0007275: multicellular organism development	
264687_at	XBCP3	Arabidopsis thaliana papain-like cysteine peptidase	1	3201799	AT1G09850	837517	14697270, 15539469, 18775970, 20736450	GO:0005576: extracellular region, GO:0005773: vacuole, GO:0005783: endoplasmic reticulum, GO:0008234: cysteine-type peptidase activity	
256981_at	BRL3	Similar to BRI, brassinosteroid receptor protein.	3	4346557	AT3G13380	820538	12368499, 15047898, 15328536, 15486337, 15469497, 16081527, 17194768, 17227549, 18088316, 18192438, 18650403, 19085145, 21431781, 21477822, 22645555	GO:0002237: response to molecule of bacterial origin, GO:0004672: protein kinase activity, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006888: ER to Golgi vesicle-mediated transport, GO:0007165: signal transduction, GO:0010103: stomatal complex morphogenesis, GO:0043090: amino acid import, GO:0048443: stamen development	
263157_at	ALDH7B4	Aldehyde dehydrogenase	1	-20195264, -20195264	AT1G54100	841849	11351099, 12535340, 12773641, 14973164, 15047901, 15272873, 15247402, 15235117, 15319476, 15448178, 15358267, 15860015, 15144382, 15824099, 16021339, 16307366, 16500996, 16552493, 16514558, 16632591, 17080931, 15830124, 18650403, 18775970, 22639603, 23148892	GO:0000303: response to superoxide, GO:0004028: 3-chloroallyl aldehyde dehydrogenase activity, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0009269: response to desiccation, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009743: response to carbohydrate, GO:0009873: ethylene-activated signaling pathway, GO:0015996: chlorophyll catabolic process	00010: Glycolysis / Gluconeogenesis, 00053: Ascorbate and aldarate metabolism, 00071: Fatty acid degradation, 00260: Glycine, serine and threonine metabolism, 00280: Valine, leucine and isoleucine degradation, 00300: Lysine biosynthesis, 00310: Lysine degradation, 00330: Arginine and proline metabolism, 00340: Histidine metabolism, 00380: Tryptophan metabolism, 00410: beta-Alanine metabolism, 00561: Glycerolipid metabolism, 00620: Pyruvate metabolism, 00640: Propanoate metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
260881_at			1	-7553101	AT1G21550	838756	12372144, 15235117, 15720654, 16023399, 17545220, 18156220, 18218973, 18252844	GO:0005509: calcium ion binding, GO:0005737: cytoplasm, GO:0008150: biological_process	04626: Plant-pathogen interaction
256913_at			3	8619192	AT3G23870	821970	12671079, 17470057, 18775970, 22382487	GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0016036: cellular response to phosphate starvation, GO:0019375: galactolipid biosynthetic process, GO:0045892: negative regulation of transcription, DNA-templated	
249979_s_at								GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0006148: inosine catabolic process, GO:0006154: adenosine catabolic process, GO:0009611: response to wounding, GO:0009753: response to jasmonic acid, GO:0016787: hydrolase activity, GO:0047622: adenosine nucleosidase activity, GO:0047724: inosine nucleosidase activity, GO:0048046: apoplast	
259923_at			1	-27385421	AT1G72760	843608	12644671, 18775970	GO:0005634: nucleus, GO:0016301: kinase activity	
267008_at	ABCG1		2	-16430085	AT2G39350	818520	11346655, 15381434, 16299169, 16478044, 16805732, 17164256, 18065561, 18299247	GO:0005886: plasma membrane, GO:0006865: amino acid transport, GO:0009624: response to nematode, GO:0042626: ATPase activity, coupled to transmembrane movement of substances	
258791_at	AtPR4, HEL, PR-4, PR4	Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection., Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection., Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection., Encodes a protein similar to the antifungal chitin-binding protein hevein from rubber tree latex. mRNA levels increase in response to ethylene and turnip crinkle virus infection.	3, 3, 3, 3	-1285524	AT3G04720	819632	10608663, 10594097, 9844023, 8118053, 11161023, 11971137, 12694595, 12668776, 12805630, 16941900, 17189328, 17419843, 17956859, 17931347, 18203731, 18467450, 18533832, 18650403, 18944225, 19054360, 19251652, 19857612, 20192832, 20484005, 20950893, 21453430, 22731664, 23234406	GO:0004540: ribonuclease activity, GO:0005576: extracellular region, GO:0008061: chitin binding, GO:0009615: response to virus, GO:0009627: systemic acquired resistance, GO:0009651: response to salt stress, GO:0009723: response to ethylene, GO:0009817: defense response to fungus, incompatible interaction, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0042742: defense response to bacterium, GO:0080027: response to herbivore	
246215_at		myb family transcription factor, contains Pfam domain, PF00249: Myb-like DNA-binding domain l; also isolated as a putative cytoskeletal protein in a yeast screen	4	17504564, 17504564	AT4G37180	829872	8893552, 11118137, 18650403, 18775970	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
258218_at								GO:0000234: phosphoethanolamine N-methyltransferase activity, GO:0000234: phosphoethanolamine N-methyltransferase activity, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0005829: cytosol, GO:0006656: phosphatidylcholine biosynthetic process, GO:0008168: methyltransferase activity, GO:0009555: pollen development, GO:0009826: unidimensional cell growth, GO:0009860: pollen tube growth, GO:0010183: pollen tube guidance, GO:0042425: choline biosynthetic process, GO:0048528: post-embryonic root development	
250550_at			5	2513794	AT5G07870	830680	16258017, 20736450	GO:0005737: cytoplasm, GO:0016740: transferase activity	
251181_at			3	23229749	AT3G62820	825457	17221360, 17497164	GO:0046910: pectinesterase inhibitor activity	
254766_at									
260024_at			1	-10550947	AT1G30080	839887	17061125, 22589469	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005576: extracellular region, GO:0010089: xylem development, GO:0044036: cell wall macromolecule metabolic process	
261114_at								GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009410: response to xenobiotic stimulus, GO:0009845: seed germination, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0043565: sequence-specific DNA binding, GO:0046982: protein heterodimerization activity	
254059_at	ATHSP23.6-MITO, HSP23.6-MITO	AtHSP23.6-mito mRNA, nuclear gene encoding mitochondrial, AtHSP23.6-mito mRNA, nuclear gene encoding mitochondrial	4, 4	12917017	AT4G25200	828623	12169696, 12535341, 14500793, 14593120, 14730060, 14964527, 15047901, 16258017, 16502469, 16531488, 17059409, 17085506, 18702669	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0006457: protein folding, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0046686: response to cadmium ion	
263841_at	AtXTH32, XTH32		2, 2	-15472645, -15473248	AT2G36870	818259	11673616, 12000681, 12514239, 12913156, 12953064, 14535885, 15695462, 15720654, 16412086, 16820983, 16813576, 18650403, 18796151, 23104861	GO:0005576: extracellular region, GO:0016798: hydrolase activity, acting on glycosyl bonds, GO:0016998: cell wall macromolecule catabolic process, GO:0042546: cell wall biogenesis	
250304_at			5	3914468	AT5G12110	831084	15047901, 15272001, 15695462, 17061125, 17217462, 18178671, 18305208, 18252252, 18710561, 18805951	GO:0003746: translation elongation factor activity, GO:0005853: eukaryotic translation elongation factor 1 complex, GO:0005886: plasma membrane, GO:0006414: translational elongation, GO:0009407: toxin catabolic process, GO:0010583: response to cyclopentenone	
246858_at			5	9050794	AT5G25930	832662	12972053, 14576160, 14535885, 15181213, 15235117, 15713015, 15561727, 15824099, 15937229, 16258017, 16539732, 17142483, 17194768, 17432890, 18650403, 18829981, 21477822	GO:0002679: respiratory burst involved in defense response, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006612: protein targeting to membrane, GO:0009723: response to ethylene, GO:0009738: abscisic acid-activated signaling pathway, GO:0010200: response to chitin, GO:0010363: regulation of plant-type hypersensitive response, GO:0016020: membrane, GO:0016301: kinase activity, GO:0035556: intracellular signal transduction, GO:0043069: negative regulation of programmed cell death, GO:0052542: defense response by callose deposition	
253344_at			4	16134440, 16134440	AT4G33550	829494	12172015, 14690510, 14690509, 16121258, 16500996, 16911220, 17351116, 17447913, 18291034	GO:0005576: extracellular region, GO:0006869: lipid transport, GO:0008289: lipid binding	
255883_at			1	-7020749	AT1G20270	838615	16081496, 16941220, 16935991, 18650403, 18775970	GO:0005739: mitochondrion, GO:0005768: endosome, GO:0005794: Golgi apparatus, GO:0005802: trans-Golgi network, GO:0016706: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors, GO:0018401: peptidyl-proline hydroxylation to 4-hydroxy-L-proline	00330: Arginine and proline metabolism, 01100: Metabolic pathways
245676_at			1	21241673	AT1G56670	842122	18650403	GO:0005576: extracellular region	
252570_at	ATIVD, IVD, IVDH	Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate., Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate., Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate.	3, 3, 3	-16620203	AT3G45300	823668	10380813, 11743115, 11402190, 10913142, 14671022, 14764908, 15489280, 15516340, 15743450, 15860015, 16055629, 16377752, 16608451, 16923016, 17120136, 17277896, 17580301, 18053238, 18650403, 18616834, 18775970, 19929878, 20501910, 21146842, 21224340	GO:0005524: ATP binding, GO:0005739: mitochondrion, GO:0005739: mitochondrion, GO:0005759: mitochondrial matrix, GO:0006552: leucine catabolic process, GO:0006552: leucine catabolic process, GO:0008470: isovaleryl-CoA dehydrogenase activity, GO:0008470: isovaleryl-CoA dehydrogenase activity, GO:0009083: branched-chain amino acid catabolic process, GO:0009744: response to sucrose, GO:0009750: response to fructose	00280: Valine, leucine and isoleucine degradation, 01100: Metabolic pathways
252073_at			3	-19196503, -19196503, -19196362	AT3G51750	824338		GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
248879_at	DELTA-OAT	Encodes an ornithine delta-aminotransferase that is transcriptionally up-regulated in young seedlings and in response to salt stress. It is unlikely to play a role in salt-stress-induced proline accumulation, however, it appears to participate in arginine and ornithine catabolism.	5	-18718475	AT5G46180	834660	9576796, 12538522, 16463051, 16552493, 16545809, 17828791, 18419821, 18375600, 18650403, 18775970, 20018591	GO:0004587: ornithine-oxo-acid transaminase activity, GO:0004587: ornithine-oxo-acid transaminase activity, GO:0004587: ornithine-oxo-acid transaminase activity, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0006561: proline biosynthetic process, GO:0006593: ornithine catabolic process, GO:0006593: ornithine catabolic process, GO:0006635: fatty acid beta-oxidation, GO:0007031: peroxisome organization, GO:0008270: zinc ion binding, GO:0009626: plant-type hypersensitive response, GO:0009651: response to salt stress, GO:0009816: defense response to bacterium, incompatible interaction, GO:0010260: animal organ senescence, GO:0019544: arginine catabolic process to glutamate, GO:0042538: hyperosmotic salinity response	00330: Arginine and proline metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
248495_at			5	20650269	AT5G50780	835150	17038189	GO:0005524: ATP binding, GO:0005634: nucleus	
259975_at			1	-28689770	AT1G76470	843980	14568076, 14612585, 15878986, 16766693, 18552353	GO:0009809: lignin biosynthetic process, GO:0016621: cinnamoyl-CoA reductase activity	
249983_at			5	6127797	AT5G18470	831965	15086800, 16258012, 16299181, 16287169, 16766691, 17142483, 17227549, 18210371, 18650403, 20351290, 21477822	GO:0005886: plasma membrane, GO:0009505: plant-type cell wall, GO:0030246: carbohydrate binding, GO:0080167: response to karrikin	
263433_at	ATIPS2, ATMIPS2, MIPS2	** Referred to as MIPS1 in Mitsuhashi et al 2008. Myo-inositol-1-phosphate synthase isoform 2. Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization., ** Referred to as MIPS1 in Mitsuhashi et al 2008. Myo-inositol-1-phosphate synthase isoform 2. Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization., ** Referred to as MIPS1 in Mitsuhashi et al 2008. Myo-inositol-1-phosphate synthase isoform 2. Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization.	2, 2, 2	-9451605, -9451605	AT2G22240	816757	12481097, 14617064, 15047898, 15247402, 15610345, 15890746, 17059409, 17085506, 18650403, 18643983, 18603618, 18775970, 19704842, 20217384, 20215587, 21505066, 21698461	GO:0004512: inositol-3-phosphate synthase activity, GO:0004512: inositol-3-phosphate synthase activity, GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006021: inositol biosynthetic process, GO:0008654: phospholipid biosynthetic process, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0009733: response to auxin, GO:0009793: embryo development ending in seed dormancy, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0015996: chlorophyll catabolic process, GO:0016036: cellular response to phosphate starvation, GO:0042542: response to hydrogen peroxide, GO:0042742: defense response to bacterium, GO:0050832: defense response to fungus, GO:0051607: defense response to virus	00562: Inositol phosphate metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
251790_at			3	20564236, 20564239	AT3G55470	824713	15282545, 15546358, 18650403	GO:0006612: protein targeting to membrane, GO:0008150: biological_process, GO:0009963: positive regulation of flavonoid biosynthetic process, GO:0010363: regulation of plant-type hypersensitive response	
257216_at	AtDJ1A, DJ-1a, DJ1A		3, 3, 3	5047400, 5047589, 5047400	AT3G14990	820728	12835914, 15247402, 15489280, 15824099, 16502469, 16679420, 18356298, 18650403, 20118269, 21886817, 22232184	GO:0003824: catalytic activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0009228: thiamine biosynthetic process, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0019172: glyoxalase III activity, GO:0046482: para-aminobenzoic acid metabolic process, GO:0046686: response to cadmium ion, GO:1900409: positive regulation of cellular response to oxidative stress	
265991_at	PDE319, SCA3		2, 2	-10248911, -10248917	AT2G24120	816946	14576160, 14671022, 16326926, 17400896, 17885088, 18084023, 18567673, 22791832	GO:0003677: DNA binding, GO:0003899: DNA-directed 5'-3' RNA polymerase activity, GO:0005515: protein binding, GO:0005739: mitochondrion, GO:0006351: transcription, DNA-templated, GO:0009507: chloroplast	
267266_at	ATNRAMP3, NRAMP3	Encodes a member of the Nramp2 metal transporter family; like its homolog Atnramp4, localized in vacuolar membrane. Seedlings of double mutant, atnramp3-1 atnramp4-1, were arrested at early germination., Encodes a member of the Nramp2 metal transporter family; like its homolog Atnramp4, localized in vacuolar membrane. Seedlings of double mutant, atnramp3-1 atnramp4-1, were arrested at early germination.	2, 2	-9856192	AT2G23150	816847	10781110, 11500563, 12787249, 13129917, 14690510, 14730065, 15086809, 15215502, 15531708, 16270029, 16684236, 16844841, 16998091, 17227549, 17447913, 17409091, 18397377, 18775970, 18631293, 19121106, 19545236, 19726572, 19825683, 20181755, 22998565, 23148892	GO:0005384: manganese ion transmembrane transporter activity, GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0005774: vacuolar membrane, GO:0005794: Golgi apparatus, GO:0006828: manganese ion transport, GO:0006828: manganese ion transport, GO:0006828: manganese ion transport, GO:0006875: cellular metal ion homeostasis, GO:0009506: plasmodesma, GO:0009617: response to bacterium, GO:0010043: response to zinc ion, GO:0015103: inorganic anion transmembrane transporter activity, GO:0015691: cadmium ion transport, GO:0015691: cadmium ion transport, GO:0015692: lead ion transport, GO:0030001: metal ion transport, GO:0042742: defense response to bacterium, GO:0046873: metal ion transmembrane transporter activity, GO:0055072: iron ion homeostasis, GO:2000379: positive regulation of reactive oxygen species metabolic process	
265544_at	ATCNGC15, CNGC15	member of Cyclic nucleotide gated channel family, member of Cyclic nucleotide gated channel family	2, 2	12049989	AT2G28260	817372	11782485, 12818663, 16460505	GO:0005261: cation channel activity, GO:0005516: calmodulin binding, GO:0005886: plasma membrane, GO:0030551: cyclic nucleotide binding	04626: Plant-pathogen interaction
256598_at	BR6OX2, CYP85A2	Encodes a cytochrome p450 enzyme that catalyzes the last reaction in the production of brassinolide.  It is capable of converting 6-deoxocastasterone into castasterone, a C-6 oxidation, as well as the further conversion of castasterone into brassinolide by a Baeyer-Villinger oxidation reaction at C-6, resulting in the formation of an unusual seven-membered lactone ring.  The enzyme possesses high affinity for both C28- and C27-Brassinosteroids. The expression of the gene using a CYP85A2 promoter:LUC fusion construct was shown to be under circadian and light control., Encodes a cytochrome p450 enzyme that catalyzes the last reaction in the production of brassinolide.  It is capable of converting 6-deoxocastasterone into castasterone, a C-6 oxidation, as well as the further conversion of castasterone into brassinolide by a Baeyer-Villinger oxidation reaction at C-6, resulting in the formation of an unusual seven-membered lactone ring.  The enzyme possesses high affinity for both C28- and C27-Brassinosteroids. The expression of the gene using a CYP85A2 promoter:LUC fusion construct was shown to be under circadian and light control.	3, 3	11810737	AT3G30180	822709	12383089, 12529536, 15713015, 15710611, 15772289, 16361514, 16640459, 16901781, 17138693, 17905899, 18192438, 18775970, 15821873, 18685225, 20836864, 21364326, 22170941, 23037003	GO:0004497: monooxygenase activity, GO:0005576: extracellular region, GO:0016132: brassinosteroid biosynthetic process, GO:0019825: oxygen binding	00905: Brassinosteroid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
265170_at	ATBCA3, BCA3		1, 1	8395557	AT1G23730	838983	12805590, 14576160, 14690509, 15047898, 16081527, 16247729, 16242667, 16291648, 16648215, 16911220, 17447913, 17407539, 18434607	GO:0004089: carbonate dehydratase activity, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0008270: zinc ion binding, GO:0009507: chloroplast, GO:0015976: carbon utilization, GO:0016020: membrane	00910: Nitrogen metabolism
