Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
249152_s_at								GO:0005315: inorganic phosphate transmembrane transporter activity, GO:0005315: inorganic phosphate transmembrane transporter activity, GO:0005351: carbohydrate:proton symporter activity, GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0005886: plasma membrane, GO:0006817: phosphate ion transport, GO:0006817: phosphate ion transport, GO:0015114: phosphate ion transmembrane transporter activity, GO:0015114: phosphate ion transmembrane transporter activity, GO:0015144: carbohydrate transmembrane transporter activity, GO:0016020: membrane, GO:0016020: membrane, GO:0016036: cellular response to phosphate starvation, GO:1901683: arsenate ion transmembrane transporter activity, GO:1901684: arsenate ion transmembrane transport	
249288_at			5	-16433317	AT5G41050	834107	18650403	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0008150: biological_process	
251705_at	ATWRKY70, WRKY70	member of WRKY Transcription Factor; Group III. Function as activator of SA-dependent defense genes and a repressor of JA-regulated genes. WRKY70-controlled suppression of  JA-signaling is partly executed by NPR1., member of WRKY Transcription Factor; Group III. Function as activator of SA-dependent defense genes and a repressor of JA-regulated genes. WRKY70-controlled suppression of  JA-signaling is partly executed by NPR1.	3, 3	-20908928	AT3G56400	824807	10785665, 11118137, 15337097, 14742872, 16039901, 16623907, 16925600, 17259181, 17313163, 17310369, 17096590, 17722694, 18650403, 17965588, 18713432, 18705666, 20181750, 20841424, 20967218, 21046144, 21359674, 21385012, 21898085, 22080599, 22268143, 22347455, 22325892, 22316300, 23067202	GO:0000165: MAPK cascade, GO:0001666: response to hypoxia, GO:0002679: respiratory burst involved in defense response, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0006612: protein targeting to membrane, GO:0009409: response to cold, GO:0009595: detection of biotic stimulus, GO:0009617: response to bacterium, GO:0009625: response to insect, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0009759: indole glucosinolate biosynthetic process, GO:0009814: defense response, incompatible interaction, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009863: salicylic acid mediated signaling pathway, GO:0009864: induced systemic resistance, jasmonic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010120: camalexin biosynthetic process, GO:0010200: response to chitin, GO:0010200: response to chitin, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010363: regulation of plant-type hypersensitive response, GO:0019684: photosynthesis, light reaction, GO:0031347: regulation of defense response, GO:0031347: regulation of defense response, GO:0031348: negative regulation of defense response, GO:0035304: regulation of protein dephosphorylation, GO:0042742: defense response to bacterium, GO:0042742: defense response to bacterium, GO:0043069: negative regulation of programmed cell death, GO:0043900: regulation of multi-organism process, GO:0045088: regulation of innate immune response, GO:0045892: negative regulation of transcription, DNA-templated, GO:0050832: defense response to fungus, GO:0050832: defense response to fungus, GO:0051707: response to other organism, GO:1900056: negative regulation of leaf senescence	
260221_at	GASA6		1	28053286	AT1G74670	843806	11598220, 12509532, 12805628, 15086800, 15282545, 15494554, 15489341, 15584951, 15743445, 15772289, 16412086, 16581873, 16709196, 16648215, 16920880, 17478635, 18218973, 18650403, 18603616, 20351290, 21223390	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0009739: response to gibberellin, GO:0009740: gibberellic acid mediated signaling pathway, GO:0009740: gibberellic acid mediated signaling pathway, GO:0009744: response to sucrose, GO:0009749: response to glucose, GO:0009750: response to fructose, GO:0010162: seed dormancy process, GO:0080167: response to karrikin	
263174_at	ESP, ESR, TASTY	Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence., Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence., Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence.	1, 1, 1	-20170735, -20170715	AT1G54040	841842	10675557, 11752388, 11402216, 13677466, 15184012, 15845404, 16704417, 16679459, 17061170, 17390109, 17369373, 17920088, 18192443, 18650403, 18987211, 19224919, 21132850, 22228407, 22487254, 22954730	GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0009753: response to jasmonic acid, GO:0009753: response to jasmonic acid, GO:0010150: leaf senescence, GO:0019762: glucosinolate catabolic process, GO:0030234: enzyme regulator activity, GO:0042742: defense response to bacterium	
251665_at	ARR9, ATRR4	response regulator ARR9, A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2, response regulator ARR9, A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2	3, 3	21109614	AT3G57040	824871	10930573, 10930466, 10542414, 9771897, 9607306, 11115887, 11574878, 12068096, 12810857, 16326927, 16407152, 18065689, 18650403, 18642946, 18723577, 18775970, 18997423, 21477822	GO:0000156: phosphorelay response regulator activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0007623: circadian rhythm, GO:0009735: response to cytokinin, GO:0009736: cytokinin-activated signaling pathway, GO:0009736: cytokinin-activated signaling pathway, GO:0009736: cytokinin-activated signaling pathway, GO:0009740: gibberellic acid mediated signaling pathway, GO:0010162: seed dormancy process	04075: Plant hormone signal transduction
254221_at			4	-12397038	AT4G23820	828482	23056537, 16489130, 17010199, 18650403	GO:0004650: polygalacturonase activity, GO:0005576: extracellular region, GO:0005975: carbohydrate metabolic process	
253255_at	SAUR50		4	-16582183	AT4G34760	829628	15489341, 16299182, 16371470, 16412086, 16489130, 16673935, 16920880, 16901781, 17435085, 17526732, 17885809, 18552355	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0009733: response to auxin	04075: Plant hormone signal transduction
249061_at			5	-17941875	AT5G44550	834482		GO:0005515: protein binding, GO:0005576: extracellular region, GO:0008150: biological_process	
266223_at			2	-12354430	AT2G28790	817428	12169696, 14576160, 15295017, 16287169, 17496105, 18650403, 18796151	GO:0000911: cytokinesis by cell plate formation, GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0009506: plasmodesma, GO:0009664: plant-type cell wall organization, GO:0042545: cell wall modification, GO:0051707: response to other organism	
264577_at	RCI3, RCI3A	Encodes a cold-inducible cationic peroxidase that is involved in the stress response. In response to low temperature, RCI3 transcripts accumulate in the aerial part and in roots of etiolated seedlings but only in roots of light-grown seedlings., Encodes a cold-inducible cationic peroxidase that is involved in the stress response. In response to low temperature, RCI3 transcripts accumulate in the aerial part and in roots of etiolated seedlings but only in roots of light-grown seedlings.	1, 1	1529767	AT1G05260	837028	12366797, 12473102, 12753585, 15047898, 15231406, 16648215, 16920880, 18650403, 18682547, 20139158, 22995285	GO:0004601: peroxidase activity, GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005783: endoplasmic reticulum, GO:0006826: iron ion transport, GO:0009269: response to desiccation, GO:0009409: response to cold, GO:0010054: trichoblast differentiation, GO:0010106: cellular response to iron ion starvation, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0016132: brassinosteroid biosynthetic process, GO:0042538: hyperosmotic salinity response	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
248404_at	ATTPPA, TPPA	homologous to the C-terminal part of microbial trehalose-6-phosphate phosphatases, homologous to the C-terminal part of microbial trehalose-6-phosphate phosphatases	5, 5	20900977, 20902087, 20902087	AT5G51460	835220	9681009, 9628011, 12169696, 12508064, 12805619, 14576160, 15181209, 15310832, 15489341, 15656970, 15734912, 12493248, 16291648, 17705847, 18671872, 18775970, 22303248, 23299328	GO:0004805: trehalose-phosphatase activity, GO:0004805: trehalose-phosphatase activity, GO:0005634: nucleus, GO:0005992: trehalose biosynthetic process, GO:0005992: trehalose biosynthetic process	
251306_at			3	-22675238	AT3G61260	825298	12773641, 15060130, 16214899, 16635983, 17586839, 18230142, 18650403, 18775970, 19053141	GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0005886: plasma membrane, GO:0008150: biological_process, GO:0009506: plasmodesma	
251298_at			3	-22975276	AT3G62040	825377	16648215, 18603616	GO:0005634: nucleus, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0016787: hydrolase activity	
261308_at	RKL1	Arabidopsis thaliana receptor-like protein kinase (RKL1) gene	1	17918391	AT1G48480	841269	12805594, 15105442, 15388970, 16214899, 16635983, 17586839, 17885809, 18650403, 21431781, 21477822, 21532992, 22744984	GO:0004674: protein serine/threonine kinase activity, GO:0005524: ATP binding, GO:0005774: vacuolar membrane, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0006468: protein phosphorylation, GO:0007169: transmembrane receptor protein tyrosine kinase signaling pathway, GO:0009506: plasmodesma, GO:0010075: regulation of meristem growth, GO:0016301: kinase activity	
266790_at	ATEXP6, ATEXPA6, ATHEXP, EXPA6	Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana., Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.	2, 2, 2, 2	-12431341	AT2G28950	817444	7568110, 11641069, 11891242, 12169696, 12753585, 12913156, 15695462, 15923329, 15937229, 16214899, 16287169, 16267099, 16489130, 16942607, 16972165, 17172353, 17447913, 17497164, 17496105, 18552355, 18650403, 18805951, 19704662	GO:0005576: extracellular region, GO:0006816: calcium ion transport, GO:0006949: syncytium formation, GO:0006949: syncytium formation, GO:0007020: microtubule nucleation, GO:0007030: Golgi organization, GO:0009505: plant-type cell wall, GO:0009651: response to salt stress, GO:0009826: unidimensional cell growth, GO:0009826: unidimensional cell growth, GO:0009828: plant-type cell wall loosening, GO:0009828: plant-type cell wall loosening, GO:0009831: plant-type cell wall modification involved in multidimensional cell growth	
261927_at	AtATL15, ATL15		1, 1	7949476	AT1G22500	838856	11983057, 15238540, 15375205, 15644464, 16339806, 16897085, 17217462, 20736450, 22253603	GO:0004842: ubiquitin-protein transferase activity, GO:0005576: extracellular region, GO:0008270: zinc ion binding, GO:0009416: response to light stimulus, GO:0010167: response to nitrate, GO:0015706: nitrate transport, GO:0016567: protein ubiquitination, GO:0033591: response to L-ascorbic acid	
267256_s_at								GO:0004185: serine-type carboxypeptidase activity, GO:0005576: extracellular region, GO:0006508: proteolysis	
257974_at			3	7280878	AT3G20820	821630	11751054, 15347791, 15574398, 15593128, 18545707, 18650403, 18796151, 21477822	GO:0005618: cell wall, GO:0005886: plasma membrane, GO:0006952: defense response, GO:0007165: signal transduction, GO:0009506: plasmodesma, GO:0009507: chloroplast, GO:0016020: membrane, GO:0048046: apoplast	
248807_at	PME5		5	-19270959	AT5G47500	834800	15010618, 15713015, 15807784, 16622707, 18805951, 21965608, 23148846	GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0016572: histone phosphorylation, GO:0030599: pectinesterase activity	
265091_s_at								GO:0005737: cytoplasm, GO:0016740: transferase activity	
261191_at	GBSS1		1	-11920390	AT1G32900	840184	12068097, 12777053, 12953064, 14576160, 15173568, 15273295, 15247402, 15377757, 15347792, 15656970, 16045475, 16424108, 16596410, 16673935, 16805736, 16798941, 17497164, 18231654, 18230142, 18424626, 18671872, 19038037, 21624979	GO:0001666: response to hypoxia, GO:0005515: protein binding, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0016757: transferase activity, transferring glycosyl groups, GO:0019375: galactolipid biosynthetic process	
257774_at	AtSDR4, SDR4		3, 3	-11193659, -11193689	AT3G29250	822580	12417697, 15082927, 15356332, 15695462, 12172025, 17061125, 17786563, 18768978, 22153241	GO:0005507: copper ion binding, GO:0005576: extracellular region, GO:0005737: cytoplasm, GO:0016491: oxidoreductase activity	
266965_at	UMAMIT14		2	-16491143	AT2G39510	818536	14722770, 15010618, 15047898, 15734912	GO:0005576: extracellular region, GO:0008150: biological_process, GO:0016020: membrane	
265377_at			2	2199219	AT2G05790	815130	12969431, 18650403, 20687615	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005886: plasma membrane, GO:0007389: pattern specification process, GO:0008356: asymmetric cell division, GO:0008361: regulation of cell size, GO:0009926: auxin polar transport, GO:0010015: root morphogenesis, GO:0010075: regulation of meristem growth, GO:0040007: growth	
249911_at	ATCSLA02, ATCSLA2, CSLA02, CSLA2	encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein, encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein, encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein, encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein	5, 5, 5, 5	-7554928	AT5G22740	832337	12468722, 15010618, 15647349, 17006591, 17041031, 17172353, 18650403, 18775970, 19619156	GO:0005794: Golgi apparatus, GO:0005794: Golgi apparatus, GO:0016757: transferase activity, transferring glycosyl groups, GO:0051753: mannan synthase activity	
265586_at	PR-1-LIKE	Encodes a PR-1-like protein homolog that is differentially expressed in resistant compared to susceptible cultivars by powdery mildew infection. The deduced amino acid sequence has 24 amino acids comprising the signal peptide and 140 amino acids of the mature peptide (15 kDa). Northern blot analysis showed accumulation of the corresponding mRNA 12 h after inoculation of resistant barley cultivars with Erysiphe graminis.  Though the Genbank record for the cDNA associated to this gene model is called 'PR-1', the sequence actually corresponds to PR-1-like.  Expression of this gene is not salicylic-acid responsive.	2	-8629984	AT2G19990	816518	8219079, 11875555, 12136026, 14739338, 15020743, 15047898, 15986925, 16258015, 16306146, 16377744, 16602946, 16830180, 16798948, 18278441, 18247056, 21516334	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0005576: extracellular region, GO:0042742: defense response to bacterium	
267076_at			2	17135721	AT2G41090	818708	12376638, 12372144, 12805589, 12045290, 14557048, 15047898, 15181209, 15181204, 15276435, 15377757, 15347784, 15720654, 15713015, 15923327, 16023399, 16720694, 16980540, 17059409, 17253987, 17217462, 18650403, 18783601, 20627089, 23148892	GO:0005509: calcium ion binding, GO:0005886: plasma membrane, GO:0009612: response to mechanical stimulus, GO:0019722: calcium-mediated signaling	04626: Plant-pathogen interaction
264037_at			2	-1147807	AT2G03750	814902	12753585, 12777052, 15234990, 15713015, 16367964, 17039368, 17189325, 18315867, 18650403	GO:0008146: sulfotransferase activity, GO:0009507: chloroplast, GO:0046777: protein autophosphorylation	
252692_at			3	-15774055	AT3G43960	823513	12068095, 12805588, 14697270, 17217462, 21248074	GO:0005886: plasma membrane, GO:0006508: proteolysis, GO:0008234: cysteine-type peptidase activity, GO:0016132: brassinosteroid biosynthetic process, GO:0031225: anchored component of membrane, GO:0048767: root hair elongation	
250598_at	ATMYB29, MYB29, PMG2	Encodes a putative transcription factor (MYB29)., Encodes a putative transcription factor (MYB29)., Encodes a putative transcription factor (MYB29).	5, 5, 5	2446764	AT5G07690	830662	9839469, 11118137, 11597504, 15047898, 15634198, 14742872, 16463103, 16539732, 16626450, 17420480, 17478635, 17473866, 18042203, 18446225, 18650403, 18829985, 18094747, 20348214, 20617455, 21418358, 22271267, 23073694, 23144921, 23329848	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0009414: response to water deprivation, GO:0009611: response to wounding, GO:0009617: response to bacterium, GO:0009625: response to insect, GO:0009682: induced systemic resistance, GO:0009739: response to gibberellin, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0010438: cellular response to sulfur starvation, GO:0010439: regulation of glucosinolate biosynthetic process, GO:0050832: defense response to fungus	
251395_at	AGP8, FLA8		2, 2	-18742540	AT2G45470	819155	11006345, 12068095, 12177459, 12566592, 12805588, 14576160, 14645732, 15235117, 16244449, 16635983, 16618929, 18650403, 20202165	GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0007389: pattern specification process, GO:0008361: regulation of cell size, GO:0009505: plant-type cell wall, GO:0009664: plant-type cell wall organization, GO:0009832: plant-type cell wall biogenesis, GO:0009926: auxin polar transport, GO:0010015: root morphogenesis, GO:0031225: anchored component of membrane, GO:0040007: growth, GO:0046658: anchored component of plasma membrane, GO:0048046: apoplast	
249383_at	BHLH136, BNQ1, PRE1	Encodes PRE1 (PACLOBUTRAZOL RESISTANCE1).  PRE1 and IBH1 form a pair of antagonistic HLH/bHLH transcription factors that function downstream of BZR1 to mediate brassinosteroid regulation of cell elongation.  BNQ1 is directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time., Encodes PRE1 (PACLOBUTRAZOL RESISTANCE1).  PRE1 and IBH1 form a pair of antagonistic HLH/bHLH transcription factors that function downstream of BZR1 to mediate brassinosteroid regulation of cell elongation.  BNQ1 is directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time., Encodes PRE1 (PACLOBUTRAZOL RESISTANCE1).  PRE1 and IBH1 form a pair of antagonistic HLH/bHLH transcription factors that function downstream of BZR1 to mediate brassinosteroid regulation of cell elongation.  BNQ1 is directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time.	5, 5, 5	15957417	AT5G39860	833982	12679534, 14576160, 14600211, 16121258, 16527868, 16786307, 16920880, 17478635, 18650403, 20023194, 20009022, 20305124, 22339648, 22995285, 23161888, 23221598, 23333962	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0009640: photomorphogenesis, GO:0009741: response to brassinosteroid, GO:0009826: unidimensional cell growth, GO:0048510: regulation of timing of transition from vegetative to reproductive phase	
261247_at			1	-6958010	AT1G20070	838596	14576160, 16792696, 18650403	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
254474_at			4	11007035	AT4G20390	827787	15047898	GO:0000041: transition metal ion transport, GO:0008150: biological_process	
249576_at			5	-14973353	AT5G37690	833748		GO:0005576: extracellular region, GO:0016298: lipase activity	
252863_at	ATIPS1, ATMIPS1, MI-1-P, MIPS1	** Referred to as MIPS2 in Mitsuhashi et al 2008. myo-inositol-1-phosphate synthase isoform 1.Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization., ** Referred to as MIPS2 in Mitsuhashi et al 2008. myo-inositol-1-phosphate synthase isoform 1.Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization., ** Referred to as MIPS2 in Mitsuhashi et al 2008. myo-inositol-1-phosphate synthase isoform 1.Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization., ** Referred to as MIPS2 in Mitsuhashi et al 2008. myo-inositol-1-phosphate synthase isoform 1.Expressed in leaf, root and silique. Immunolocalization experiments with an antibody recognizing MIPS1, MIPS2, and MIPS3 showed endosperm localization.	4, 4, 4, 4	-18469348	AT4G39800	830139	8058832, 12228386, 15247402, 15610345, 16258011, 17217462, 18070919, 18305208, 18650403, 18643983, 18603618, 18753283, 18783601, 18775970, 18931139, 19812700, 20118269, 20215587, 20516080, 21505066, 21698461, 23065054	GO:0004512: inositol-3-phosphate synthase activity, GO:0004512: inositol-3-phosphate synthase activity, GO:0004512: inositol-3-phosphate synthase activity, GO:0005515: protein binding, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006021: inositol biosynthetic process, GO:0006021: inositol biosynthetic process, GO:0006659: phosphatidylserine biosynthetic process, GO:0008654: phospholipid biosynthetic process, GO:0009791: post-embryonic development, GO:0009793: embryo development ending in seed dormancy, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0010264: myo-inositol hexakisphosphate biosynthetic process, GO:0019761: glucosinolate biosynthetic process	00562: Inositol phosphate metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
249918_at			5	6470129	AT5G19240	832044	18650403, 18775970	GO:0003674: molecular_function, GO:0005886: plasma membrane, GO:0006569: tryptophan catabolic process, GO:0008150: biological_process, GO:0009684: indoleacetic acid biosynthetic process	
256937_at			3	8008534	AT3G22620	821833	17142483, 18650403, 22575450	GO:0005886: plasma membrane, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0009941: chloroplast envelope, GO:0010167: response to nitrate, GO:0015706: nitrate transport	
267307_at	LAC3	putative laccase, a member of laccase family of genes (17 members in Arabidopsis).	2	-12887446	AT2G30210	817571	14585825, 15272873, 15940465, 16243908, 16626458, 16804053, 18408011, 18796151, 21063888	GO:0005576: extracellular region	
254321_at								GO:0004805: trehalose-phosphatase activity, GO:0005737: cytoplasm, GO:0005992: trehalose biosynthetic process	
260582_at			2	-19377729	AT2G47200	819333		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
250149_at			5	-4740252	AT5G14700	831322	12805595, 14568076, 15713015, 15878986, 16998091, 17194768, 17254327, 17384165	GO:0005575: cellular_component, GO:0009809: lignin biosynthetic process, GO:0016621: cinnamoyl-CoA reductase activity	
267121_at			2	10024346	AT2G23540	816886	15047898, 15824099, 18650403	GO:0005576: extracellular region	
253024_at			4	17882964	AT4G38080	829964	14576160, 15047898, 15272873, 15347784, 16792696, 17497164, 17888165, 18650403, 18989364	GO:0003674: molecular_function, GO:0008150: biological_process	
247765_at	CYP86, CYP86A1, HORST	Encodes a member of the CYP86A subfamily of cytochrome p450 genes.  Expressed significantly only in root tissue., Encodes a member of the CYP86A subfamily of cytochrome p450 genes.  Expressed significantly only in root tissue., Encodes a member of the CYP86A subfamily of cytochrome p450 genes.  Expressed significantly only in root tissue.	5, 5, 5	-23765814	AT5G58860	836003	9500987, 15047898, 15709153, 17427946, 17991776, 18650403, 21421706	GO:0000041: transition metal ion transport, GO:0005773: vacuole, GO:0006631: fatty acid metabolic process, GO:0010345: suberin biosynthetic process, GO:0018685: alkane 1-monooxygenase activity, GO:0019825: oxygen binding	00903: Limonene and pinene degradation, 00945: Stilbenoid, diarylheptanoid and gingerol biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
265471_at			2	-15597921, -15598055	AT2G37130	818289	12034900, 12473102, 14722088, 15047898, 15272873, 15231406, 16463051, 16623907, 16766691, 17038189, 17189325, 17149585, 17257167, 18192438, 18252252, 18650403	GO:0004601: peroxidase activity, GO:0005576: extracellular region, GO:0005829: cytosol, GO:0050832: defense response to fungus	00360: Phenylalanine metabolism, 00940: Phenylpropanoid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
260234_at			1	-27987961	AT1G74460	843787	14966217, 16258012, 20736450	GO:0005576: extracellular region	
249045_at			5	-17878722	AT5G44380	834464	14595688, 15516340, 15634198, 15769804	GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0006979: response to oxidative stress, GO:0009055: electron transfer activity, GO:0009506: plasmodesma, GO:0010167: response to nitrate, GO:0015706: nitrate transport	
248764_at	NF-YB2		5	19309227	AT5G47640	834815	11118137, 12481097, 12509518, 12753585, 14660803, 16972165, 17138697, 17316173, 17631525, 17885809, 18805951, 19806323, 20487380, 22042327	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus	
258145_at	UMAMIT4		3	-6234306, -6234306	AT3G18200	821347	14722770	GO:0009507: chloroplast	
254223_at			4	12362484	AT4G23730	828473	18775970	GO:0004034: aldose 1-epimerase activity, GO:0005634: nucleus, GO:0006012: galactose metabolic process	00010: Glycolysis / Gluconeogenesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
260637_at	ACO2, ATACO2	Encodes a protein similar to 1-aminocyclopropane-1-carboxylic oxidase (ACC oxidase). Expression of the AtACO2 transcripts is affected by ethylene., Encodes a protein similar to 1-aminocyclopropane-1-carboxylic oxidase (ACC oxidase). Expression of the AtACO2 transcripts is affected by ethylene.	1, 1	23082170	AT1G62380	842536	10409511, 8262380, 8628251, 12368493, 12972669, 15272873, 15728341, 16021339, 16055689, 16311726, 16377752, 16705404, 16813576, 16920797, 16972869, 16972165, 17096212, 17993622, 18359847, 18650403, 18676660, 18784283, 20023197, 20018591, 20627899, 21316254, 22430844	GO:0005507: copper ion binding, GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0005783: endoplasmic reticulum, GO:0005794: Golgi apparatus, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0006096: glycolytic process, GO:0006833: water transport, GO:0006972: hyperosmotic response, GO:0007030: Golgi organization, GO:0009266: response to temperature stimulus, GO:0009506: plasmodesma, GO:0009611: response to wounding, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009693: ethylene biosynthetic process, GO:0009727: detection of ethylene stimulus, GO:0009735: response to cytokinin, GO:0009805: coumarin biosynthetic process, GO:0009815: 1-aminocyclopropane-1-carboxylate oxidase activity, GO:0010030: positive regulation of seed germination, GO:0019344: cysteine biosynthetic process, GO:0046686: response to cadmium ion, GO:0071281: cellular response to iron ion, GO:0071398: cellular response to fatty acid, GO:0071732: cellular response to nitric oxide	00270: Cysteine and methionine metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
263851_at									
251301_at	CYP78A9	Encodes a cytochrome p450 monooxygenase.  Overexpression of this gene allows fruit growth independently of fertilization.  The gene is normally expressed only in floral organs(during the Arabidopsis stage 14 flower) and in the funiculus at anthesis.	3	-22905868, -22905868	AT3G61880	825361	11006330, 15280363, 16258015, 16299181, 16928278, 22251317, 22995285	GO:0004497: monooxygenase activity, GO:0010154: fruit development, GO:0019825: oxygen binding	
258418_at									
250155_at	BHLH134, BNQ2	BNQ2 belongs to a family of  atypical non-DNA binding basic helix-loop-helix (bHLH) proteins that heterodimerize with and negatively regulate bHLH  transcription factors. Directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time., BNQ2 belongs to a family of  atypical non-DNA binding basic helix-loop-helix (bHLH) proteins that heterodimerize with and negatively regulate bHLH  transcription factors. Directly and negatively regulated by AP3 and PI in petals.Required for appropriate regulation of flowering time.	5, 5	-4921266	AT5G15160	831368	12679534, 14576160, 14600211, 15713015, 16371470, 16527868, 16615871, 16786307, 17059409, 17581762, 18650403, 20023194, 20009022, 20305124	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005773: vacuole, GO:0009640: photomorphogenesis, GO:0048510: regulation of timing of transition from vegetative to reproductive phase	
264937_at	SCPL32		1	-22529024	AT1G61130	842406	15908604, 16895613	GO:0004185: serine-type carboxypeptidase activity, GO:0005576: extracellular region, GO:0006508: proteolysis	
253207_at	SAUR1		4	16591229	AT4G34770	829629	15047898, 15489341, 16214899, 16412086, 16901781, 17435085	GO:0009507: chloroplast, GO:0009733: response to auxin	04075: Plant hormone signal transduction
